Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
womens day,11:46 am · 8 Mar 2020,Brand Digital Africa@BDAfrica_,Here is to the women. You are awesome #WomensDay,0,10,,2,#WomensDay,,0,48,0.0
womens day,11:46 am · 8 Mar 2020,ريما @rem3b1,"#يوم_المراه_العالمي

Happy women’s day to all women who sacrifices for a better life with no humiliation  .",0,84,,24,#يوم_المراه_العالمي,,0,107,16.222142113076252
womens day,11:43 am · 8 Mar 2020,Dr. Munish Raizada@DrMunishRaizada,"PM Modi handing over his SM accounts to 7 women is a great symbolism towards Naari-shakti.
#WomensDay",0,20,1,7,#WomensDay,,0,101,0.0
womens day,11:43 am · 8 Mar 2020,Zomato Boy (Deliver with Smile)@indian_armada,"Happy #WomensDay from few great personalities.

Chronology of pics
Aasaram.
Nityanand.
Kuldeep Senger.
Chinmayanand.",0,20,,8,#WomensDay,,0,116,0.0
womens day,11:43 am · 8 Mar 2020,Akhil gaddam@Akhilgaddam8,"Happy #WomensDay
@amalaakkineni1 amma ",0,32,2,9,#WomensDay,@amalaakkineni1,0,38,0.0
womens day,11:41 am · 8 Mar 2020,Aadil Bashir@_Aadil_Bashir,"Time to leave this planet,
Yes Men are Trash
#WomensDay",0,8,1,4,#WomensDay,,0,55,0.0
womens day,11:41 am · 8 Mar 2020,Priyanka Gandhi Vadra@priyankagandhi,"Happy Women’s Day!

To all my sisters: Define yourself, celebrate your femininity and stay brave.

#HappyWomensDay2020",0,7.9K,395,1.6K,#HappyWomensDay2020,,0,118,17.14985851425088
womens day,11:41 am · 8 Mar 2020,nicolai@bhiecolai,Happy International Women's Day sa lahat! #IWD,0,1.9K,1,629,#IWD,,0,46,24.999999999999993
womens day,11:41 am · 8 Mar 2020,FAO@FAO,"Happy International #WomensDay!

Today, more than 820 million people do not have enough to eat. 

To end hunger by 2030 we must address the inequalities between women and men in agriculture.

http://bit.ly/2PuA2W6
#IWD2020 #GenerationEquality",1,247,6,130,"#WomensDay,#IWD2020,#GenerationEquality",,1,242,0.0
womens day,11:40 am · 8 Mar 2020,tita lumière@kryshalynelle,Never apologize for taking up the space you deserve! #WomensDay,0,111,1,23,#WomensDay,,0,63,0.0
womens day,11:41 am · 8 Mar 2020,FAO@FAO,"Happy International #WomensDay!

Today, more than 820 million people do not have enough to eat. 

To end hunger by 2030 we must address the inequalities between women and men in agriculture.

http://bit.ly/2PuA2W6
#IWD2020 #GenerationEquality",1,247,6,130,"#WomensDay,#IWD2020,#GenerationEquality",,1,242,0.0
womens day,11:39 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,"1989 :: Fatima Bibi,  First Female Judge of The Supreme Court of India 

#WomensDay",0,946,2,161,#WomensDay,,0,83,0.0
womens day,11:38 am · 8 Mar 2020,Saumya@bluntlySubtle,"By Noida Authority! :) 
#WomensDay",0,28,1,1,#WomensDay,,0,34,0.0
womens day,11:37 am · 8 Mar 2020,Marwa Ali@MarwaAl69437417,"“ Never bend your head always hold it high, look the world straight in the eye “ 
#WomensDay
#يوم_المرأة_العالمي",0,75,2,30,"#WomensDay,#يوم_المرأة_العالمي",,0,112,0.0
womens day,11:36 am · 8 Mar 2020,Anand Ranganathan@ARanganathan72,"Did you know the most prominent & beloved leader resisting the BJP Savarna patriarchy is a woman? Despite losing over 100 elections, #SheInspiresUs by never giving up! #WomensDay",0,1.5K,77,263,"#SheInspiresUs,#WomensDay",,0,178,0.0
womens day,11:35 am · 8 Mar 2020,The Summer Curriculum@Thesummercurry,"The Summer Curriculum family celebrates this day with all the women around the world, we love you and adore you.  #InternationalWomensDay",0,10,1,17,#InternationalWomensDay,,0,137,13.130643285972255
womens day,11:34 am · 8 Mar 2020,Rawan@RonahSal,Good morning  #WomensDay ,0,2,,1,#WomensDay,,0,25,0.0
womens day,11:33 am · 8 Mar 2020,شَهْد@SHD178,girls with dreams become women with vision .                                     #يوم_المراه_العالمي #WomensDay,0,95,2,36,"#يوم_المراه_العالمي,#WomensDay",,0,111,0.0
womens day,11:30 am · 8 Mar 2020,Jyoti Yadav@jyotiyadaav,"My mother!

(Photo first published in TheLallantop, 2016) 

#WomensDay",0,1.1K,39,79,#WomensDay,,0,70,0.0
womens day,11:28 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,"C. B. Muthamma , First woman To Join  Indian Foreign Service In 1949  #WomensDay",0,311,,69,#WomensDay,,0,80,0.0
womens day,11:26 am · 8 Mar 2020,Sahil Bhalerao @Tera_saa,"No. of men              No. Of women 
Who care about     Who care about
#womensday #mensday",0,23,2,18,"#womensday,#mensday",,0,91,0.0
womens day,11:25 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,"Tessy Thomas Is The First Indian Woman Engineer To Head Missile Project . 

She Is Known As The Missile Woman of India     #WomensDay",0,304,1,80,#WomensDay,,0,133,0.0
womens day,11:23 am · 8 Mar 2020,Manoj @ManojSaaho,"Respect Women
#HappyWomensDay2020
#WomensDay",0,79,3,33,"#HappyWomensDay2020,#WomensDay",,0,44,0.0
womens day,11:21 am · 8 Mar 2020,GULAB SINGH@GULABSI66895185,"#सुरुवात_सामाजिक_समानतेची
दहेज़ मुक्त  India 
Drug Free India 
Must know this is possible from this video 

The Great Hindu saint RampalJi maharaj is SaviorOfTheWorld
Great world leader Saint RampalJi
 
#WomensDay #InternationalWomensDay
@BBC",1,100,1,104,"#सुरुवात_सामाजिक_समानतेची,#WomensDay,#InternationalWomensDay",@BBC,0,242,0.0
womens day,11:21 am · 8 Mar 2020,jac@jaclynhwy_,Happy International Women’s Day! Today we stand in solidarity with #WomensMarchMY ,0,50,,16,#WomensMarchMY,,0,82,20.41241452319315
womens day,11:20 am · 8 Mar 2020,ఓరుగల్లు పిల్ల @Teju_Kalyan,"Repeated mode ......
https://youtu.be/-MAu6uPJ89o
Women's day ki maku oka manchi gift icharu 
#MaguvaMaguva
#VakeelSaabFirstSingle",0,286,2,221,"#MaguvaMaguva,#VakeelSaabFirstSingle",,1,130,17.14985851425088
womens day,11:18 am · 8 Mar 2020,Khawar@khawar_achakzai,"Our women are synonymous with ‘The homeland’. Every day in our struggle has been a women’s day.

#WomensDay",0,96,,28,#WomensDay,,0,107,28.284271247461902
womens day,11:17 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,"In 1967 Damyanti Hingorani Became The First Degreed Female Engineer to Be Hired by Ford Motor Company In Detroit , USA 

 #WomensDay",0,676,2,124,#WomensDay,,0,132,0.0
womens day,11:14 am · 8 Mar 2020,umair.@UmairNajeebKhan,"Happy #WomensDay ! This #InternationalWomensDay2020 Paak Legion women are all ready to break the chains and smash dat patriarchy. 

Our support to all those marching today at @AuratMarch ",0,109,,37,"#WomensDay,#InternationalWomensDay2020",@AuratMarch,0,187,0.0
womens day,11:13 am · 8 Mar 2020,Firestarters Prod@firestartersPH,"To the true rulers of the world, HAPPY WOMEN’s MONTH! Firestarters will continue to tell stories about you! #womensmonth #womensday",0,445,56,252,"#womensmonth,#womensday",,0,131,0.0
womens day,11:12 am · 8 Mar 2020,The Yuva Junction@JunctionYuva,"Happy Women's Day
#HappyWomensDay @JunctionYuva",1,2,,,#HappyWomensDay,@JunctionYuva,0,47,28.86751345948129
womens day,11:12 am · 8 Mar 2020,Sivaprakash@sivadaiva,"Women ♡
More power to you..
Happy Women's day..
@MusicThaman 
#PSPK26FirstSingle
#MaguvaMaguva 

Music Thaman ♡♡",0,4,,13,"#PSPK26FirstSingle,#MaguvaMaguva",@MusicThaman,0,112,17.677669529663685
womens day,11:11 am · 8 Mar 2020,Finnish Government@FinGovernment,"Happy International Women’s Day!

#IWD2020 #WomensDay",0,273,2,87,"#IWD2020,#WomensDay",,0,53,26.726124191242434
womens day,11:18 am · 8 Mar 2020,Omni-potent@0mnyaat,"Happy #WomensDay
",0,9,2,4,#WomensDay,,0,17,0.0
womens day,11:11 am · 8 Mar 2020,Maan Guevarra@ma1208an,"""Some women fear the fire... Some women simple become it...""

@mainedcm
#WomensDay
#MaineMendoza",0,34,,50,"#WomensDay,#MaineMendoza",@mainedcm,0,96,0.0
womens day,11:09 am · 8 Mar 2020,kumar vvsr@kumar_vvsr,"Can Any Poet Ask to a Director better than this Situation !! 
@ramjowrites Gaaru My Entire Life Flashed In front Of Me,After Listening this Song !! 
Herself is a Wonder !! 
This Song Will Surely Going to Win Many Awards !! 
#MaguvaMaguva
#WomensDay",0,426,,185,"#MaguvaMaguva,#WomensDay",@ramjowrites,0,248,0.0
womens day,11:09 am · 8 Mar 2020,王琪露 Galatee Majory@MGalatee,"《A letter to Baby DragonBaby》：Mom hope you can keep the passion and courage of life http://forever.No matter it's sunny or rainy, Dad and I will stand behind you!Baby Dragon’s Dad, thank you for your company in the most difficult times......#Women's Day",1,2,,1,#Women,,1,253,8.512565307587485
womens day,11:08 am · 8 Mar 2020,Team Mahesh Babu@MBofficialTeam,"Happy #WomensDay !
#HappyWomensDay2020
#InternationalWomenDay2020",0,1.6K,9,645,"#WomensDay,#HappyWomensDay2020,#InternationalWomenDay2020",,0,65,0.0
womens day,11:06 am · 8 Mar 2020,MB RAMESH@MBRAMESH9,These 3 women define my being more power to them and all the women out there... go on and make a difference  Happy #WomensDay #InternationalWomensDay,0,22,,6,"#WomensDay,#InternationalWomensDay",,0,149,0.0
womens day,11:05 am · 8 Mar 2020,Mohamed Rashad@Mohamed18390427,"Happy women's day
#BraveWomensOfShaheenBagh ",0,14,,7,#BraveWomensOfShaheenBagh,,0,44,31.622776601683793
womens day,11:05 am · 8 Mar 2020,UN Women@UN_Women,"Happy #InternationalWomensDay! Today is the day to make a commitment to all our sisters around the world to:

support each other,
believe in each other
& empower each other.

Together we speak up for equality.
#IWD2020 #GenerationEquality",0,1.4K,30,972,"#InternationalWomensDay,#IWD2020,#GenerationEquality",,0,238,9.44911182523068
womens day,11:02 am · 8 Mar 2020,S U D E S H N A ツ @SudeshnaT01,"No make up or designer clothing can match up to their pride.
#WomensDay To our real heroines",0,5,,1,#WomensDay,,0,92,0.0
womens day,10:59 am · 8 Mar 2020,Jageshwar Das@Jageshw83642789,"#सुरुवात_सामाजिक_समानतेची 
Today, dowry-free marriages will be performed at the Satsang Samagam of Sant Rampal Ji Maharaj on International Women's Day.
Now there will be dowry-free India, no daughter will have to commit suicide.
Must watch Sadhna TV 7:30PM",1,92,,95,#सुरुवात_सामाजिक_समानतेची,,0,256,8.980265101338745
womens day,10:57 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,"1950s :: Woman Driving Tractor In Field

#WomensDay",0,229,1,39,#WomensDay,,0,51,0.0
womens day,10:51 am · 8 Mar 2020,Dis Page Vll Entertain U@DPVEU_,"#womensday Celebrating the spirit of womanhood..

Here’s the first single #MaguvaMaguva from Powerstar Pawan Kalyan’s #VakeelSaab

Happy Women’s Day!

#PawanKalyan #RamjoSastry #SidSriram",0,385,,264,"#womensday,#MaguvaMaguva,#VakeelSaab,#PawanKalyan,#RamjoSastry,#SidSriram",,0,187,12.309149097933272
womens day,10:50 am · 8 Mar 2020, αиgєℓмαяуαм мαѕтєя@iamMaryamRosy,"For a Woman,there is nothing Special than her Family
  She sacrifices everything & still stands with a smile 

The Beauty of a Woman must b seen from in her Eyes,
Coz dats d doorway to her Heart
   The place where love Resides
#InternationalWomensDay2020
#WomensDay ",0,39,15,27,"#InternationalWomensDay2020,#WomensDay",,0,266,0.0
womens day,10:49 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,"In 1939 Kamala Sohonie Became First Indian Woman to Get  PhD In Science Discipline From IISC Bangalore

Initially Her Application Was Turned Down by Then Director Prof. C V Raman Because She Was Woman . She Protested and Did Satyagraha Outside Office of Prof C.V Raman #WomensDay",0,408,2,123,#WomensDay,,0,279,0.0
womens day,10:48 am · 8 Mar 2020,$ini$ter@___KANHA___,#WomensDay bleed blue  All the best #ICCWomensT20WorldCup2020,0,10,1,2,"#WomensDay,#ICCWomensT20WorldCup2020",,0,61,0.0
womens day,10:47 am · 8 Mar 2020,Basunzi 09@basunzi,It’s about that time. We are Ready. #TheBudoLeague #WomensDay,0,11,,7,"#TheBudoLeague,#WomensDay",,0,61,0.0
womens day,10:46 am · 8 Mar 2020,gᷚaⷶmͫoⷪrͬaⷶ @GAMORAYOURKARMA,"HAPPY INTERNATIONAL WOMEN'S DAY!!!

esp. Kissables, Tita Carrie and Our Kittetkins!

@KissesDelavin
#DUPresentsKISSESxAmy",1,2,,7,#DUPresentsKISSESxAmy,@KissesDelavin,0,121,18.89822365046136
womens day,10:45 am · 8 Mar 2020,Anita Bhat@AnitaBhat79,Only today? All days are #WomensDay .. all days are #ourday ,0,30,6,4,"#WomensDay,#ourday",,0,60,0.0
womens day,10:42 am · 8 Mar 2020,#StandWithBakwitSchool@maykamaykaba,"Today we celebrate #WomensDay but we must not forget that this celebration started in 1900s as
#InternationalWorkingWomensDay when more than 10,000 working class women marched demanding shorter hours, better pay, and voting right.",0,37,,16,"#WomensDay,#InternationalWorkingWomensDay",,0,230,0.0
womens day,10:40 am · 8 Mar 2020,Aastha #WithRG@Aastha_INC,Wishing all of us a very Happy #WomensDay,0,6,1,1,#WomensDay,,0,41,0.0
womens day,10:36 am · 8 Mar 2020,Krishna @SakethC7,"Last few weeks ga @MusicThaman   create chesina hype ki 100% nyayam chesadu

Thank you  
vacchina avakasam 100% sadhviniyogam cheskoni Kalyan gariki best icchav

This clearly shows the respect & Love you actually have for @PawanKalyan
#MaguvaMaguva
#WomensDay
#VakeelSaab",0,20,,22,"#MaguvaMaguva,#WomensDay,#VakeelSaab","@MusicThaman,@PawanKalyan",0,271,0.0
womens day,10:35 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,In 1988 Surekha Yadav Became First Woman In India  to Drive  Locomotive  (Passenger Train )     #WomensDay,0,715,1,108,#WomensDay,,0,106,0.0
womens day,10:33 am · 8 Mar 2020,Kudi_simple@Kudisimple1,Happy #WomensDay to all Beautiful women of this world.,0,12,2,2,#WomensDay,,0,54,0.0
womens day,10:31 am · 8 Mar 2020,"Music is my Drug, Zayn is my Dealer@ArmyZayn1","""I think we need more women in positions of power across the world. I think a lot of the world's problems could be solved if we allowed more contribution from women.""
- Zayn

Happy International Women's Day 
#Trampoline #BestRemix #iHeartAwards",0,26,,50,"#Trampoline,#BestRemix,#iHeartAwards",,0,244,8.908708063747477
womens day,10:28 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,"1950s :: Homai Vyarawalla , India's First Woman Photojournalist #WomensDay",0,732,2,132,#WomensDay,,0,74,0.0
womens day,10:27 am · 8 Mar 2020,potato@potatopatatas1,"happy international women’s day!!  girls, ladies, women out there are really precious & u should know that. 

#HappyWomensDay2020",0,4K,12,2.8K,#HappyWomensDay2020,,0,129,15.811388300841896
womens day,10:22 am · 8 Mar 2020,Nims@ngtweets1969,Women - in Bangla Literature and Ray’s Films #WomensDay,0,7,1,,#WomensDay,,0,55,0.0
womens day,10:20 am · 8 Mar 2020,Manasa @Manasa___,"In love with those lyrics 
& @sidsriram
Voice 
#MaguvaMaguva
#VakeelSaab
#WomensDay",1,68,,66,"#MaguvaMaguva,#VakeelSaab,#WomensDay",@sidsriram,0,83,0.0
womens day,10:18 am · 8 Mar 2020,jamie @jamiechongg,happy international women’s day !!!!,0,634,1,589,,,0,36,31.622776601683793
womens day,10:16 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,"Bachendri Pal , First Indian Woman to Reach The Summit of Mount Everest . She Climbed Mount Everest In 1984  #WomensDay",0,511,,93,#WomensDay,,0,119,0.0
womens day,10:16 am · 8 Mar 2020,ミ★ 𝙨𝙤𝙛 @sofiaashhhh,"happy womens month 
— #WomensDay

[ picture reference below this tweet ]",0,11,1,1,#WomensDay,,0,72,23.57022603955158
womens day,10:14 am · 8 Mar 2020,Tarak........@Tarak_Fan5,"Every Home...
Every Heart...
Every Feeling…
Every Moment Of happiness...
Is incomplete without you!
Only you can complete this world
#HappyWomensDay
#WomensDay",0,2,,2,"#HappyWomensDay,#WomensDay",,0,159,0.0
womens day,10:14 am · 8 Mar 2020,Rashmika Beatz @Tweet4Rashmika,"Endearing as a daughter,
Loving as a wife,
Nurturing as a mother,
Peace making as a grandmother. 
All the roles you play,
Are the best in every way.

Lots of love and happy  women's day!! @iamRashmika Mem 
#InternationalWomensDay #HappyWomensDay2020",0,2,,,"#InternationalWomensDay,#HappyWomensDay2020",@iamRashmika,0,249,8.70388279778489
womens day,10:12 am · 8 Mar 2020,prashanth@PallikondaPras3,"#maguvamaguva

@MusicThaman anna song women's day ",0,189,1,138,#maguvamaguva,@MusicThaman,0,50,26.726124191242434
womens day,10:10 am · 8 Mar 2020,Akhil Eppalapally@akhilimz,"Working for Powerstar @PawanKalyan film is my biggest dream ever!! Hope you all loved our Video Composition for #MaguvaMaguva song from #VakeelSaab 

Happy Women's Day!!
https://youtu.be/-MAu6uPJ89o

- Love from @WallsAndTrends #teamworkmakesthedreamwork
@MusicThaman",1,1K,24,541,"#MaguvaMaguva,#VakeelSaab,#teamworkmakesthedreamwork","@PawanKalyan,@WallsAndTrends,@MusicThaman",1,267,11.322770341445956
womens day,10:09 am · 8 Mar 2020,Delhi Youth Congress@DelhiPYC,"We wish every women in India a very happy #WomensDay.

Our country would not have achieved all that we have, without your contribution.

May we build a nation that encourages equal participation for women in all spheres of life.",0,21,,10,#WomensDay,,0,228,0.0
womens day,10:09 am · 8 Mar 2020,Trollers-D™@Trollers_D,"He Has Lots Of Respects towards women's 
#WomensDay",0,31,,19,#WomensDay,,0,51,0.0
womens day,10:07 am · 8 Mar 2020,Feministing While African@FeministingWAF,"Happy women's day to all African feminists who never cease to tire smashing the patriachy, fighting for gender equality!!! We see you and celebrate you everyday #IWD2020",1,155,3,76,#IWD2020,,0,169,12.499999999999996
womens day,10:05 am · 8 Mar 2020,Sriram Venu@DirVenuSriram,"Celebrating the spirit of womanhood..

Here’s the first single #MaguvaMaguva from Powerstar @PawanKalyan’s #VakeelSaab
https://youtu.be/-MAu6uPJ89o

Happy Women’s Day!",1,506,6,323,"#MaguvaMaguva,#VakeelSaab",@PawanKalyan,1,167,12.499999999999996
womens day,10:04 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,1993 ::  Harita Kaur Deol Was The First Woman Pilot To Fly Solo In Indian Air Force        #WomensDay,0,1K,3,199,#WomensDay,,0,101,0.0
womens day,10:02 am · 8 Mar 2020,Rajeev Satav@SATAVRAJEEV,"""No industry or country can reach its full potential until women reach their full potential."" 

Greetings to everyone on International #WomensDay.Let us pledge to work collectively & make effort towards reducing gender divide & empowering our women by upholding their rights.",0,121,1,32,#WomensDay,,0,275,0.0
womens day,10:02 am · 8 Mar 2020,CS Amudhan@csamudhan,Well then.... wisdom that transcends time. #WomensDay,0,468,4,104,#WomensDay,,0,53,0.0
womens day,10:01 am · 8 Mar 2020,Misbar.ID@MisbarDotID,"Happy International Women's Day, fellas! Dapet salam dari Mbak @HannahAlrashid #IWD2020",0,31,,18,#IWD2020,@HannahAlrashid,0,87,20.41241452319315
womens day,10:00 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,In 1936 Pilot Sarla Thakral  Flew Gypsy Moth Aircraft  #WomensDay,0,668,2,103,#WomensDay,,0,65,0.0
womens day,9:56 am · 8 Mar 2020,Prabhasini@cinnabar_dust,"Let the Spark within Shine always
#WomensDay",0,30,6,2,#WomensDay,,0,44,0.0
womens day,9:54 am · 8 Mar 2020,babygirl@pukindness,"happy international women’s day mga mare! most especially to my trans sisters out there, as you can see, there’s still hope for the future! kapit lang, laban lang, we’ll definitely get there  #togetherness",0,1.4K,,49,#togetherness,,0,205,10.425720702853738
womens day,9:51 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,"Saraswati Devi ( Born Khorshed Minocher-Homji ) Was One of The First Female Music Director of Indian Cinema . 

She Composed Music For Many Hindi Films Including 'Achut Kanya' In 1936.

 Her Songs Include "" Ek Chatur Naar Kar ke Singaar"" From  Movie Jhoola In 1941 #WomensDay",0,146,,39,#WomensDay,,0,275,0.0
womens day,9:50 am · 8 Mar 2020,thaman S@MusicThaman,"Get ready my dear friends #powerstarfans 
to  
#powertweet
#MaguvaMaguva in less than #10minutes 
 to ur ears 
 happy #WomensDay 
@SVC_official 
@adityamusic",0,11.9K,215,4K,"#powerstarfans,#powertweet,#MaguvaMaguva,#10minutes,#WomensDay","@SVC_official,@adityamusic",0,157,0.0
womens day,9:48 am · 8 Mar 2020,Lincolnshire Blogger@lincsblogger,"Wishing all ladies around the world a very happy International Women's Day.

Have a great day. 

#InternationalWomensDay",1,13,,4,#InternationalWomensDay,,0,120,30.151134457776358
womens day,9:47 am · 8 Mar 2020,Jaai V@Jaai1234,"Every #WomensDay I think of the posters I saw at the Vietnamese Women's Museum. For working women and women fighting imperialism, everywhere. ",0,84,1,21,#WomensDay,,0,142,0.0
womens day,9:47 am · 8 Mar 2020,Narendra Modi@narendramodi,"Greetings on International Women’s Day! We salute the spirit and accomplishments of our Nari Shakti. 
As I’d said a few days ago, I’m signing off. Through the day, seven women achievers will share their life journeys and perhaps interact with you through my social media accounts.",0,37.6K,1.4K,7.1K,,,0,280,18.107149208503706
womens day,9:45 am · 8 Mar 2020,Thakur Baldev Singh@HathwalaThakur,Happy #WomensDay everyone.,1,75,1,16,#WomensDay,,0,26,0.0
womens day,9:43 am · 8 Mar 2020,johanis@jyrhighness,women are the backbone to our society yet we are undervalued. Take the time to appreciate the women in your life  happy international women’s day ! #womensmarchmy,0,2.2K,7,873,#womensmarchmy,,0,162,10.78327732034384
womens day,9:43 am · 8 Mar 2020,zaki@zakileyos,Happy International Women's Day! RT if you're proud to be a woman! #womansjob,0,216,1,128,#womansjob,,0,77,18.257418583505533
womens day,9:41 am · 8 Mar 2020,Tripper@soulchaat,"I celebrate them everyday as they rise high ; egs adivasi rugby girls, women in uniform leading parades, platoons, ladies storming male bastions driving taxis& trucks, some balancing home & work undeterred ..I look up inspired, You join too, let's march along in March #WomensDay",0,9,,4,#WomensDay,,0,279,0.0
womens day,9:30 am · 8 Mar 2020,Pawan Kalyan Fans ™@PKFans24x7,"First single from #VakeelSaab, #MaguvaMaguva which celebrates the womanhood to be released in 30 mins. Stay tuned!

#WomensDay",0,36,,50,"#VakeelSaab,#MaguvaMaguva,#WomensDay",,0,126,0.0
womens day,9:30 am · 8 Mar 2020,TSK@thambimama33,"பெண்ணின்றி அமையாது உலகு. 

மகளிர் தின வாழ்த்துக்கள் 

Happy Women's Day 

Pl. don't forget our Great Leaders Periyar and Annadurai in yr life. 

#மகளிர்தினம் #WomensDay2020",1,41,,13,"#மகளிர்தினம்,#WomensDay2020",,0,172,8.512565307587485
womens day,9:30 am · 8 Mar 2020,indianhistorypics@IndiaHistorypic,"1890s :: Cornelia Sorabji, First Female Advocate In India, In 1889 Became First Woman to Study Law at Oxford University #WomensDay",0,743,,175,#WomensDay,,0,130,0.0
womens day,9:24 am · 8 Mar 2020,scalemyhustle@scalemyhustle,Happy International Women’s Day to every woman reading this. #IWD2020,0,41,,14,#IWD2020,,0,69,21.320071635561042
womens day,9:21 am · 8 Mar 2020,Baskara Putra / Hindia@wordfangs,Happy international women’s day to all the fighters out there  #IWD2020,0,3.8K,64,1.7K,#IWD2020,,0,71,20.41241452319315
womens day,9:21 am · 8 Mar 2020,urbanomed@udhan_khatola,"“I alone knew what I had suffered. ...

Remembering the Bahujan Legend. Phoolan Devi on #womensday",0,163,2,55,#womensday,,0,98,0.0
womens day,9:19 am · 8 Mar 2020,PK creative works@Anand4rPK,"Less than 45 mins to go for the arrival of #MaguvaMaguva from #VakeelSaab.

#WomensDay",1,33,,29,"#MaguvaMaguva,#VakeelSaab,#WomensDay",,0,86,0.0
womens day,9:16 am · 8 Mar 2020,Lekha Samantsinghar@DrLekhaShree,"This #WomensDay let's celebrate the Adishakti that is the moving force of the entire universe, sanity & tolerance in this volatile world. Let's not ask for charity but fight for our rightful place . Let this be the day when all men realise that they are only one half of humanity.",0,43,4,5,#WomensDay,,0,280,7.7615052570633285
womens day,9:13 am · 8 Mar 2020,UP Central Youth Congress@IYC_UPCentral,"We wish every women in India a very happy #WomensDay.

Our country would not have achieved all that we have, without your contribution.

May we build a nation that encourages equal participation for women in all spheres of life.",0,10,,5,#WomensDay,,0,228,0.0
womens day,9:11 am · 8 Mar 2020,Kiran Kumari@IAmKiranKumari,"Good Morning dosto
#HappyWomensDay2020 #WomensDay",0,10,,1,"#HappyWomensDay2020,#WomensDay",,0,49,0.0
womens day,9:09 am · 8 Mar 2020,@wxzvi11,"#يوم_المراه_العالمي
8March
happy women's day",0,36,1,14,#يوم_المراه_العالمي,@wxzvi11,0,44,28.86751345948129
womens day,9:09 am · 8 Mar 2020,J@jappsh,Someone sent me #WomensDay wishes....BC,0,27,10,4,#WomensDay,,0,39,0.0
womens day,9:08 am · 8 Mar 2020,Wednesday Addams @MowneekMania,"Happy International Women's Day
#WePersist
#WeEndPatriarchy
#WeEndVAW",0,119,,71,"#WePersist,#WeEndPatriarchy,#WeEndVAW",,0,69,24.999999999999993
womens day,9:07 am · 8 Mar 2020,Vipin Jaswal@jaswal_vipin,"All d respected womens of d world they really need appreciation as a mother, sister, wife, as a friend to support to help to guide and to walk side-by-side in every situation thank u all on special day of women's day @pkdhillon08 #HappyWomensDay2020",1,8,,1,#HappyWomensDay2020,@pkdhillon08,0,249,25.0
womens day,9:02 am · 8 Mar 2020,Mahesh Babu@urstrulyMahesh,These 3 women define my being more power to them and all the women out there... go on and make a difference  Happy #WomensDay #InternationalWomensDay,0,33.5K,461,4.8K,"#WomensDay,#InternationalWomensDay",,0,149,0.0
womens day,9:01 am · 8 Mar 2020,PoliticalSena@PoliticalSena,"In less than one hour 
Get Ready 
#MaguvaMaguva #VakeelSaab #WomensDay",0,253,,176,"#MaguvaMaguva,#VakeelSaab,#WomensDay",,0,70,0.0
womens day,8:58 am · 8 Mar 2020,Shefali Vaidya.@ShefVaidya,"This #WomensDay, I would like to acknowledge the men in my life. My father, who taught me to stay true to my convictions, my brothers who pushed me to reach for the skies, my sons who tell me to ‘follow my dream’ and above all, the husband, who is truly, the wind beneath my wings",0,3.4K,62,530,#WomensDay,,0,280,0.0
womens day,8:55 am · 8 Mar 2020,SHEIKHA BINT NASSER.@5_SHEKAH,"#يوم_المراه_العالمي Happy International Women’s Day to all the ladies , We are all unique",0,24,,12,#يوم_المراه_العالمي,,0,89,17.677669529663685
womens day,8:48 am · 8 Mar 2020, Lost Girl @lostt_somewhere,"A woman is a mother , a daughter , a sister , a wife , a friend !
HAPPY WOMEN'S DAY
#HappyWomensDay
#InternationalWomensDay",0,18,,22,"#HappyWomensDay,#InternationalWomensDay",,0,123,10.101525445522107
womens day,8:46 am · 8 Mar 2020,daniellekiss_m@kissoyyieee,"Happy Women's Day from Regal Entertainment.

@KissesDelavin
#KissesDelavin
#Kissables",0,,,3,"#KissesDelavin,#Kissables",@KissesDelavin,0,85,20.41241452319315
womens day,8:46 am · 8 Mar 2020,Bharath Aggu@Aggu_killer,"Everybody for everybody  This women's day let's lift each other be it any gender  Let's pray together for a better world, healthier world and a fitter world. Shine on. 
HAPPY WOMEN'S DAY 2020 
#InternationalWomensDay #",1,40,,10,#InternationalWomensDay,,0,218,17.14985851425088
womens day,8:42 am · 8 Mar 2020,Dis Page Vll Entertain U@DPVEU_,"Happy Women's Day 
#RespectWomen
#HappyWomensDay",0,909,,273,"#RespectWomen,#HappyWomensDay",,0,48,28.86751345948129
womens day,8:40 am · 8 Mar 2020,தனிக்காட்டு ராஜா™@Dhanush_Sugu3,Twitter #WomensDay wishes be like ,0,26,,5,#WomensDay,,0,34,0.0
