Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
T20 India,12:04 pm · 11 Jan 2020,Press Trust of India@PTI_News,Sri Lanka captain Lasith Malinga blames himself for T20 drubbing in India. #INDvs SL,0,55,4,5,#INDvs,,0,84,37.79644730092272
T20 India,8:41 pm · 10 Jan 2020,arfan@Im__Arfan,Shardul might make it to Virat's final t20 xi as he can bat. India doomed.,0,135,2,13,,,0,74,35.35533905932737
T20 India,8:02 pm · 10 Jan 2020,World Sports Betting@WorldSportsBet,"Are you watching the T20? #INDvSL
India 
112/2 (12.0)

BET: http://ow.ly/iNZJ50xSbhY",0,4,,2,#INDvSL,,1,84,35.35533905932737
T20 India,6:30 pm · 10 Jan 2020,DishTV India@DishTV_India,"Will Men in Blue be able to fight the Lions? Don’t miss out on the epic scenes of the match, watch T20 India Vs Sri Lanka only on DishTV. #INDvsSLT20",0,50,4,21,#INDvsSLT20,,0,149,22.645540682891912
T20 India,6:07 pm · 10 Jan 2020,#SavePriyanshu@crowngaurav,"Dear Cricket Lovers, 

Today, 10 kind souls from #Pune have joined in to support Priyanshu. If you are watching today's T20 match between India & Sri Lanka and come across the poster shared below then please do tweet & share it on twitter. #INDvSL #SLvsInd #paytm #SavePriyanshu ",0,32,3,68,"#Pune,#INDvSL,#SLvsInd,#paytm,#SavePriyanshu",,0,279,20.41241452319315
T20 India,11:03 am · 10 Jan 2020,CricBlog@cric_blog,"Ravi Shastri has said MS Dhoni is still in the mix for the World T20.

India fans, would he be in your World T20 team?

#INDvSL #INDvsSL #Cricket",0,53,29,3,"#INDvSL,#INDvsSL,#Cricket",,0,145,35.35533905932737
T20 India,7:29 pm · 9 Jan 2020,India Blooms@indiablooms,"3rd T20I: India eye series win against Sri Lanka in Pune | Indiablooms - First Portal on Digital News Management https://indiablooms.com/sports-details/SN/11200/3rd-t20i-india-eye-series-win-against-sri-lanka-in-pune.html… #3rd T20, # India, # Sri Lanka, #Pune",0,,,,"#3rd,#Pune",,3,260,30.32392174315613
T20 India,4:22 pm · 9 Jan 2020,#SavePriyanshu@crowngaurav,Anyone from #Pune interested to watch India vs Sri Lanka T20 tomorrow at MCA International Stadium? I have 10 passes available with me including one meal voucher. Only request is that you would need to carry the poster for #SavePriyanshu. Please contact if interested. Thanks,1,312,26,406,"#Pune,#SavePriyanshu",,0,275,20.203050891044214
T20 India,10:18 pm · 7 Jan 2020,SouthAsianDaily.com@ymediagroup,"India (144/3) vs Sri Lanka (142/9) 2nd T20; India won the match by 7 wickets to take 1-0 lead in three-match series

@YudhvirJaswal",1,3,,1,,@YudhvirJaswal,0,131,38.10003810005715
T20 India,10:12 pm · 7 Jan 2020,R P Singh रुद्र प्रताप सिंह@rpsingh,Congratulations @imVkohli for fastest 1000 runs in T20  and Team India for taking 1-0 lead in #INDvSL  series.  Spell of Navdeep Saini was moment of the match.,1,1.5K,3,52,#INDvSL,@imVkohli,0,159,24.253562503633297
T20 India,8:53 pm · 7 Jan 2020,Awarapan @KingSlayer_05,"Aaj to aaram khelenge Dhawan and Rahul especially Dhawan. But i hope in third T20 India Bats first. I want to see how both plays.

#INDvSL #INDvsSL",0,1,,,"#INDvSL,#INDvsSL",,0,147,24.618298195866544
T20 India,8:06 pm · 7 Jan 2020,Madan Gowri@madan3,India Vs Sri Lanka T20 match poitu iruku iniku! And I'm not even aware of it till now. Cricket la Irundhu anyone else cut off?,0,962,87,59,,,0,126,27.735009811261456
T20 India,6:35 pm · 7 Jan 2020,I'm Rasiya @RasmilaD,"SL vs. IND 2nd T20: India wins the toss and opts to bowl first against Sri Lanka in Indore. 

#SirLanka #lka #India #INDvSL",0,3,,1,"#SirLanka,#lka,#India,#INDvSL",,0,123,42.42640687119285
T20 India,8:30 am · 7 Jan 2020,Online Betting Guides@GuidesBetting,"IND Vs SL Indore T20 | India Vs Sri Lanka Head to Head Indore T20I: India Vs Sri Lanka 2nd t20 Indore Holkar Stadium Records and Starts | India, Sri Lanka second T20 today, pressure on Dhawan not scoring half-century from last… https://onlinebettingguides.com/ind-vs-sl-indore-t20-india-vs-sri-lanka-head-to-head-indore-t20i-india-vs-sri-lanka-2nd-t20-indore-holkar-stadium-records-and-starts-india-sri-lanka-second-t20-today-pressure-on-dhawan-not-scor/…",1,,,,,,1,455,48.58657981073497
T20 India,6:07 pm · 6 Jan 2020,Cricbuzz@cricbuzz,"The incredible 2019 World Cup final and the thrilling India-Bangladesh 2016 World T20 encounter make it to the final of #GOTD.

Our poll to determine the winner will commence at 6.30 PM today. Here's how it all unfolded - http://r.cricbuzz.com/GOTD-finals",1,541,5,19,#GOTD,,1,255,17.02513061517497
T20 India,3:14 pm · 6 Jan 2020,ایڈوکیٹ جہانزیب خان مبیجو@JahanzebMobeja,"Playing T20 India Vs Sri Lanka  in my phone after ""Operation Hairdryer""  failed in Guwahati. #INDvSL
@imVkohli
@Lasith99Malinga",0,6,,1,#INDvSL,"@imVkohli,@Lasith99Malinga",0,127,31.622776601683793
T20 India,1:24 am · 6 Jan 2020,SarangaPani Hazarika@saranga_dps,"At Guwahati, 1st #T20
India Vs Sri Lanka

Crowd Singing Vande Mataram and also Same Crowd Shouting BJP Go Back, Sarbananda Go Back and Himanta Biswa Sharma Go Back because The People of Assam Opposed CAA..
@BCCI
@imVkohli
@ESPNcricinfo
@ICC
Jai Ai Axom..",0,4,1,1,#T20,"@BCCI,@imVkohli,@ESPNcricinfo,@ICC",0,254,18.41149235796647
T20 India,12:25 am · 6 Jan 2020,Supriya Bhardwaj@Supriya23bh,"The moment the Assam govt ministers appeared on the screen , Barsapara Stadium, Guwahati erupted with slogans of “Go Back, Go Back ... “ !!! T20 match between India vs Sri Lanka ... ( Hear the Chants - Feel the under-current in the country... )",1,1.7K,23,864,,,0,244,16.666666666666664
T20 India,12:06 am · 6 Jan 2020,Biplab Kumar Deb@BjpBiplab,"As a Cricket enthusiast was eagerly waiting for the India VS Sri Lanka T20 match to start at Guwahati but unfortunately the match got abandoned due to rain.

Today also unveiled SOUVENIR along with CM of Assam Sri @sarbanandsonwal ji, NEDA chairman Sri @himantabiswa ji & others.",1,164,4,23,,"@sarbanandsonwal,@himantabiswa",0,279,18.257418583505533
T20 India,12:03 am · 6 Jan 2020,Saj Sadiq@Saj_PakPassion,Even a hair dryer and steam iron couldn't dry the pitch in Guwahati for the 1st T20 between India and Sri Lanka #INDvSL #Cricket,1,2K,128,302,"#INDvSL,#Cricket",,0,128,26.26128657194451
T20 India,10:46 pm · 5 Jan 2020,Najeeb ul Hasnain@ImNajeebH,"POOR Indian Cricket Board, they dont have any advance technology to dry Pitches  this is why they are using Hair dryers. POOR India
@imVkohli @BCCI
#INDvSL #T20 #Cricket #India #BCCI #PoorIndia",0,101,15,12,"#INDvSL,#T20,#Cricket,#India,#BCCI,#PoorIndia","@imVkohli,@BCCI",0,193,33.129457822453965
T20 India,10:40 pm · 5 Jan 2020,Mowsam Hazarika @mowsamhazarika1,"Witness of an abandoned match !

1st T20 India vs Sri Lanka match scheduled to be held at Barsapara Cricket Stadium, Guwahati, Assam on 5.1.2020.

#INDvSL
#T20",0,2,,,"#INDvSL,#T20",,0,159,37.49999999999999
T20 India,12:25 am · 6 Jan 2020,Supriya Bhardwaj@Supriya23bh,"The moment the Assam govt ministers appeared on the screen , Barsapara Stadium, Guwahati erupted with slogans of “Go Back, Go Back ... “ !!! T20 match between India vs Sri Lanka ... ( Hear the Chants - Feel the under-current in the country... )",1,1.7K,23,864,,,0,244,16.666666666666664
T20 India,9:57 pm · 5 Jan 2020,Press Trust of India@PTI_News,First T20 between India and Sri Lanka in Guwahati called off due to wet outfield,0,86,2,14,,,0,80,36.514837167011066
T20 India,6:35 pm · 5 Jan 2020,ThePoppingCrease@PoppingCreaseSA,"In the first #INDvSL T20, India have won the toss and chose to BOWL first",0,7,2,,#INDvSL,,0,73,32.444284226152504
T20 India,8:00 am · 5 Jan 2020,Sportstar@sportstarweb,"With 10 months to go for the ICC World T20, India and Sri Lanka will be eager for experiments and spot backups as they begin the New Year with the first of the three-match T20I series in Guwahati today.

#INDvSL #INDvsSL #TeamIndia",0,2,,1,"#INDvSL,#INDvsSL,#TeamIndia",,2,231,18.107149208503706
T20 India,4:24 pm · 4 Jan 2020,Cricbuzz@cricbuzz,"Who do you think should open for India in the T20 World Cup? Rahul? Dhawan? @AkashS08 writes as India prepare to finalise their ideal combination, it's crucial that Rahul is given a free reign at the top of the order #INDvSL",1,401,21,14,#INDvSL,@AkashS08,2,224,29.4174202707276
T20 India,1:54 pm · 4 Jan 2020,Mohandas Menon@mohanstatsman,"The Dr. Bhupen Hazarika-Assam Cricket Association Stadium at Barsapara in Guwahati, Assam will host the opening T20 International match #INDvSL

H2H 
India 11, Sri Lanka 5
First 7 games SL 4, Ind 3
Next 9 games Ind 8, SL 1",1,335,5,31,#INDvSL,,0,222,19.80295085953348
T20 India,9:00 pm · 3 Jan 2020,Cricbuzz@cricbuzz,"'Sri Lanka series crucial for Dhawan's T20 future with India', reckons @bhogleharsha while previewing the 3-match T20I series between the two sides.

#INDvSL #ShikharDhawan #JaspritBumrah",1,416,8,25,"#INDvSL,#ShikharDhawan,#JaspritBumrah",@bhogleharsha,0,187,25.4000254000381
T20 India,5:59 pm · 3 Jan 2020,Johns.@CricCrazyJohns,"Schedule of Sri Lanka in 2020:

vs India (3 T20)
vs Zimbabwe (2 tests)
vs West Indies (3 ODI, 2 T20)
vs England (2 tests)
vs India (3 ODI, 3 T20)
vs Bangladesh (3 Tests)
vs South Africa (3 ODI, 3 T20)
Asia Cup
vs Pakistan (3 ODI, 2 T20)
T20 World Cup
vs South Africa (2 Tests)",0,142,7,21,,,0,276,34.554737023254404
T20 India,12:59 am · 2 Jan 2020,Universal Feelings@Univrslfeelings,"Sri Lanka names Mathews in T20 squad to tour India
#Srilanka #Mathews #Cricket #Squad #T20 #India #Feelings #Universalfeelings",0,3,,2,"#Srilanka,#Mathews,#Cricket,#Squad,#T20,#India,#Feelings,#Universalfeelings",,2,126,55.47001962252291
T20 India,7:58 pm · 1 Jan 2020,DD News@DDNewslive,"Cricket: Sri Lankan team undergoing practice sessions in Colombo before three match #T20 series against India, team to reach India tomorrow; First match to be played at Guwahati on Sunday",1,81,1,10,#T20,,0,187,34.41236008058426
T20 India,5:37 pm · 1 Jan 2020,Sri Lanka Tweet @SriLankaTweet,"Sri Lanka team will leave for India on January 2nd to play 3 match T20 series against India.
16 member national squad 
#LKA #SriLanka #INDvSL #Cricket",0,47,3,10,"#LKA,#SriLanka,#INDvSL,#Cricket",,0,150,40.08918628686365
T20 India,4:22 pm · 1 Jan 2020,90'sKid @avni_foodie,India will win T20 WC including Dhoni in the playing 11.,0,111,10,23,,,0,56,42.640143271122085
T20 India,11:29 am · 1 Jan 2020,Manish @IManish311,"┏━━┓┏━━┓┏━━┓┏━━┓
┗━┓┃┃┏┓┃┗━┓┃┃┏┓┃
┏━┛┃┃┃┃┃┏━┛┃┃┃┃┃
 IPL Trophy to DC, KXIP or RCB
 India lifts T20 WC
┃┏━┛┃┃┃┃┃┏━┛┃┃┃┃
┃┗━┓┃┗┛┃┃┗━┓┃┗┛┃
┗━━┛┗━━┛┗━━┛┗━━┛

#IPL2020 #T20WorldCup",0,91,11,11,"#IPL2020,#T20WorldCup",,0,175,39.2232270276368
T20 India,12:07 am · 1 Jan 2020,Gabbbar@GabbbarSingh,"India will be a Super power in 2020.

~APJ Abdul kalam

T20 me rank 5th se improve ho jaaye wahi kaafi hai. Happy New Year :)",0,802,30,66,,,0,125,28.284271247461902
T20 India,4:02 pm · 31 Dec 2019,Mihir Vasavda@mihirsv,"In the #newdecade, India will host:
2021 boxing worlds
2021 T20 World Cup
2022 Commonwealth Shooting C'ship
2023 Cricket&hockey World Cup
Likely to bid for:
2022 Asian u-23 football c'ship
2022 Asian Cup(W)
2026 Youth Olympics
2026/2030 CWG
2027 Asian Cup
2030 Asiad
2032 Olympics",0,191,12,60,#newdecade,,0,280,14.990633779917228
T20 India,1:46 am · 31 Dec 2019,Markhor@SaidanShah19,"Replying to @rohitsaloh, @Naruto56352410 and 2 others",0,6,1,,,"@rohitsaloh,@Naruto56352410",0,53,0.0
T20 India,2:23 pm · 29 Dec 2019,Sahar Khan@aria_sz,"T20 India ka the End inshallah
#Endia2019Highlights",1,4,,6,#Endia2019Highlights,,0,51,53.45224838248487
T20 India,9:20 am · 29 Dec 2019,Pallavi@pallavict,"The story of 2 Irfans

1 from Gujarat
son of a poor muezzin
never talks about Gujarat 2002, nationalist
MoM in India’s 1st T20 WCup victory

2nd is noted distortian
behaves in unruly manner in front of Governor
tries to discredit Ram temple existence in Ayodhya

Whom do u love?",0,88,7,45,,,0,278,16.78362716593378
T20 India,7:48 pm · 28 Dec 2019,Virat Kohli Trends™@TrendVirat,"Virat Kohli In T20 In India 

Innings - 195 
Runs - 6615 
100s - 5 
50s -47 
HS -113 
Average - 41.08
4s-597 
6s -230 

*He is the 1st player to score 5000 T20 Runs in a country. 

* He is the 1st player to score 6000 T20 Runs in a country. 

#ADecadeofViratsMastery",0,66,,119,#ADecadeofViratsMastery,,0,266,29.488391230979428
T20 India,4:57 pm · 28 Dec 2019,M. Sarosh Ebrahim@msarosh,"9 T20Is for Rahul in 2019, 8 in India, 1 in WI. He scored 20 off 18 in WI. he's played just 1 T20 outside India KL havent kept for Ind in T20Is
7 T20Is for Babar outside Asia in 2019, scored 331 runs @ 55 SR 150 vs SA ENG & Aus
Like i tweeted yesterday its a IPL dominated opinion",0,35,1,9,,,0,280,19.611613513818398
T20 India,11:11 pm · 27 Dec 2019, Lokesh Dilip Jangada @lokeshdjangada,"India vs Sri Lanka T20
#IndvSL #Cricket #T20
India playing minnow Sri Lanka in Jan 2020, a team which has not qualified for the T20 world cup yet. What kinf of hammering will India give Sri Lanka ? Vote in the Tweet above.",0,2,2,1,"#IndvSL,#Cricket,#T20",,0,222,50.709255283710995
T20 India,11:10 am · 24 Dec 2019,ESPNcricinfo@ESPNcricinfo," India's second youngest Test debutant after Sachin Tendulkar
 World T20 winner
 World Cup winner

#OnThisDay happy birthday to  legspinner Piyush Chawla 

https://es.pn/2QiYlFS",0,1.7K,6,101,#OnThisDay,,1,177,25.81988897471611
T20 India,4:33 pm · 23 Dec 2019,Press Trust of India@PTI_News,Fit-again pacer Jasprit Bumrah returns to India's T20 and ODI squads for series against Sri Lanka and Australia,0,96,1,14,,,0,111,30.151134457776358
T20 India,2:56 pm · 23 Dec 2019,Bhavna Balakrishnan@Bhavna__B,The man who brought home the first ever T20 World Cup & captained the most successful franchise in the T20 cricket. One of India’s most revered captains completed 15 years in international cricket. Watch out for our exclusive #Thala spl on @StarSportsIndia & @StarSportsTamil,0,640,5,58,#Thala,"@StarSportsIndia,@StarSportsTamil",0,275,26.726124191242434
T20 India,9:42 am · 23 Dec 2019,Cricketwallah@cricketwallah,"West Indies were hugely impressive in the T20 and ODI series. India, playing at home, still had to dig deep to win both. It may take a while for WI to reclaim lost glory in Test cricket, but in the lomited overs stuff I’ll say they are champion stuff",0,1.6K,20,65,,,0,250,17.40776559556978
T20 India,12:52 pm · 22 Dec 2019,DHONI Trends™@TrendsDhoni,"In Africa - T20 WC, CLT20 2010
In Asia - ODI WC 
In England - CT 2013, ODI series 2014
In India - IPL 2010, 11, 18 CLT20 2014
In Australia - CB Series 2008, T20 2016
In Sri Lanka - Asia Cup 2010 
In Bangladesh - Asia Cup 2016
In New Zealand - 2008 ODI and Test

 #15YearsOfDhonism",1,71,,107,#15YearsOfDhonism,,0,280,17.86474002526241
T20 India,8:04 pm · 21 Dec 2019,Johns.@CricCrazyJohns,Hopefully will watch Babar Azam live in 2021 T20 World Cup in India.,1,115,7,13,,,0,68,36.514837167011066
T20 India,10:50 am · 20 Dec 2019,Anukul Das@anukuldas1800,"Finch in t20 in india 

Innings -75 
Runs- 1773 
Average - 25+ 
50s-11 
Duck - 9 
SR - 131+ 
HS - 89 

Welcome to RCB family..",1,12,,4,,,0,126,28.284271247461902
T20 India,6:14 pm · 19 Dec 2019,Prabhu@Cricprabhu,"Disappointed with no one bidding for Sai Kishore. Highest Wicket taker in Syed Mushtaq Ali tournament (India's Domestic T20)..The 20-year old got 20 wickets in the 12 matches he played. 

Unsold so far (fingers crossed someone picks him). #IPLAuction #IPLAuction2020 #IPL2020",0,240,7,37,"#IPLAuction,#IPLAuction2020,#IPL2020",,0,275,19.999999999999996
T20 India,9:05 pm · 17 Dec 2019,Cricbuzz@cricbuzz,"Kieron Pollard termed this series ""more important right now than World T20"" in Chennai. Can India look to do the same in Visakhapatnam? @prat1204 with the preview #INDvWI",0,575,3,19,#INDvWI,@prat1204,2,170,24.999999999999993
T20 India,3:19 pm · 17 Dec 2019,Mufaddal Vohra@mufaddal_vohra,"BCCI in talks to start mini IPL during September-October as a replacement for Champions League T20, it'll will be likely to held outside India only to promote the game.",0,256,17,19,,,0,168,23.249527748763857
T20 India,2:09 pm · 17 Dec 2019,All India Radio News@airnewsalerts,"India opener #SmritiMandhana names in both international Cricket Council's ODI, T20 teams of the year.",1,409,1,53,#SmritiMandhana,,0,102,35.35533905932737
T20 India,12:58 pm · 17 Dec 2019,tHe_NiGhTmArE@ViRaTs_BaTmAn,"Virat Kohli's 2019 

Most Runs In T20i(466) For India With An Avg. Of 77.6 
Currently Most Runs In ODI(1292) With An Avg. Of 61
Avg. Of 68 In Tests In His Avg. Year
Most 6's In T20 For India (29)
Most 6's In An Inning For India(7)
Highest SR. in An Inning For Ind.",0,89,,28,,,0,264,21.023533249105466
T20 India,11:25 am · 12 Dec 2019,Virat Kohli Trends™@TrendVirat,Replying to @imVkohli and @YUVSTRONG12,0,258,2,52,"#HappyBirthdayYuvrajSingh,#HappyBirthdayYuvi","@imVkohli,@YUVSTRONG12,@YUVSTRONG12",0,38,0.0
T20 India,9:56 am · 12 Dec 2019,Vijay Shekhar@vijayshekhar,The Paytm T20 Trophy winner: India ,0,478,15,13,,,0,35,57.73502691896258
T20 India,2:51 am · 12 Dec 2019,Sourav Ganguly@SGanguly99,Not many expected india to lose a series .. win was not a surprise .. what will stand out is the fearless batting which all will see in T20 now ..play without fear .. no one plays for his place but plays to win ..well done india @BCCI @imVkohli @JayShah @ImRo45,0,49.5K,464,2.8K,,"@BCCI,@imVkohli,@JayShah,@ImRo45",0,261,26.940795304016234
T20 India,12:31 am · 12 Dec 2019,Manish @IManish311,"From Natwest Series, T20 World Cup 2007 to World Cup 2011 you stayed as India's runaway match winner. You were the key for our two big world cup victories in 2007 & 2011. Wishing you Happy Birthday Fighter 
#HappyBirthdayYuvrajSingh
#HappyBirthdayYuvi",0,158,2,92,"#HappyBirthdayYuvrajSingh,#HappyBirthdayYuvi",,0,251,17.96053020267749
T20 India,11:46 pm · 11 Dec 2019,Vasu Kohli@vasu786kohli,"Ind vs WI 3rd T20 | India vs WestIndies T20 Highlights |  Rohit Sharma Sixes | Kohli Williams Saga | Lokesh Rahul Brilliant Batting
https://youtu.be/NsrHTxWzeXA
#IndVsWI #IndVWi #RohitSixes #400Sixes #RohitSharma
#viratKohli Man of the Series
#LokeshRahul Man of the Match
#cricket ",0,2,,1,"#IndVsWI,#IndVWi,#RohitSixes,#400Sixes,#RohitSharma,#viratKohli,#LokeshRahul,#cricket",,1,282,29.999999999999993
T20 India,11:41 pm · 11 Dec 2019,All India Radio News@airnewsalerts,"Team India wins #T20 International series 2-1 against West Indies after beating the visitors by 67 runs in the 3rd and final match at the Wankhede Stadium in Mumbai

Brief Scores: India 240/3,  West Indies 173/8 

#INDvsWI #INDvsWESTIND",1,228,1,24,"#T20,#INDvsWI,#INDvsWESTIND",,0,236,28.603877677367766
T20 India,10:43 pm · 11 Dec 2019,Sumit Rane@sumit_rane07,"India vs West Indies 3rd T20
India: 240/3
West Indies: 173/8
Kesrick Williams: 13 Runs Not Out
Sheldon Cottrell: 4 Runs Not Out
India beat West Indies by 67 Runs
lndia won the Series 2-1
#T20 #INDvsWI #WIvsIND #INDvWI #WIvIND",0,1,,,"#T20,#INDvsWI,#WIvsIND,#INDvWI,#WIvIND",,0,225,41.3802944301184
T20 India,10:32 pm · 11 Dec 2019,Boria Majumdar@BoriaMajumdar,"Another series win and this one against a very very good T20 team.
India player the perfect game today. Fearless batting made sure West Indies had no chance.",0,501,8,23,,,0,157,25.81988897471611
T20 India,10:31 pm · 11 Dec 2019,ESPNcricinfo@ESPNcricinfo,"Is this your top three for India at next year's T20 World Cup? 

http://es.pn/2019INDWIT203 #INDvWI",1,1.2K,36,123,#INDvWI,,1,99,32.444284226152504
T20 India,8:49 pm · 11 Dec 2019,Sanjay Manjrekar@sanjaymanjrekar,"Indian T20 cricket came of age tonight. Batting first & getting 240. Must thank WI for that, India knew they had to get plenty.
#INDvWI",0,3.3K,30,102,#INDvWI,,0,135,28.86751345948129
T20 India,8:27 pm · 11 Dec 2019,Manish @IManish311,"Rohit Sharma - KL Rahul Partnership in T20Is

14 innings
818 Runs
62.92 Avg,
3 100s,
3 50s,
165 Highest

11th in all time T20Is list in just 14 games!

This is best T20I pair of India and must open for India at T20 World Cup.

#Hitman #KLRahul #TeamIndia #T20WorldCup",0,136,2,37,"#Hitman,#KLRahul,#TeamIndia,#T20WorldCup",,0,267,26.51650429449553
T20 India,6:21 pm · 11 Dec 2019,Radhe Rathod@BeingBajrangi,3rd T20 India vs West Indies  kon jeetega toss #HeartsWithMahira,0,2,,8,#HeartsWithMahira,,0,64,44.721359549995796
T20 India,6:05 pm · 11 Dec 2019,ARUL Rathinam@arulgreen,"""END TOBACCO ADVERTISING IN CRICKET"" -Letter to #BCCI

Dr #Anbumani #Ramadoss MP  https://facebook.com/AnbumaniRamadoss.in/posts/1824937497804966…

Tobacco advertisement boards being displayed @Chennai Cricket Stadium

#T20 #INDvsWI #INDvWI #WestIndies #India #EndTobaccoAdvertisingInCricket #Cricket #IndiaVsWestIndies",0,58,,41,"#BCCI,#Anbumani,#Ramadoss,#T20,#INDvsWI,#INDvWI,#WestIndies,#India,#EndTobaccoAdvertisingInCricket,#Cricket,#IndiaVsWestIndies",@Chennai,1,319,21.08185106778919
T20 India,2:56 pm · 11 Dec 2019,Deal Come True@dealcometrue,"Shivam OR Simmons ?

Predict Who Will Score The Maximum Today (Shivam Or Simmons) Comment Below, And Get A Chance To Win Rs 1000/- Paytm Cash

#ContestAlert #INDvWI #ShivamVSimmons #India #WestIndies #BleedBlue #Shivam #ShivamDube #LendlSimmons #T20 #T20Series #PredictAndWin",1,143,141,119,"#ContestAlert,#INDvWI,#ShivamVSimmons,#India,#WestIndies,#BleedBlue,#Shivam,#ShivamDube,#LendlSimmons,#T20,#T20Series,#PredictAndWin",,0,275,20.628424925175867
T20 India,2:31 pm · 11 Dec 2019,All India Radio Sports@akashvanisports,"LIVE audio commentary of 3rd T20 India Vs West Indies will also be available on Additional FM Transmitters 

#INDvWI #INDvsWI",1,4,,1,"#INDvWI,#INDvsWI",,0,125,31.622776601683793
T20 India,2:28 pm · 11 Dec 2019,All India Radio Sports@akashvanisports,"Tune into following FM Rainbow Channels of @AkashvaniAIR for LIVE audio commentary of 3rd T20 India Vs West Indies 

11th Dec | 7:00 PM #INDvWI",1,3,1,2,#INDvWI,@AkashvaniAIR,0,143,27.216552697590863
T20 India,2:31 pm · 11 Dec 2019,All India Radio Sports@akashvanisports,"LIVE audio commentary of 3rd T20 India Vs West Indies will also be available on Additional FM Transmitters 

#INDvWI #INDvsWI",1,4,,1,"#INDvWI,#INDvsWI",,0,125,31.622776601683793
T20 India,2:28 pm · 11 Dec 2019,All India Radio Sports@akashvanisports,"Tune into following FM Rainbow Channels of @AkashvaniAIR for LIVE audio commentary of 3rd T20 India Vs West Indies 

11th Dec | 7:00 PM #INDvWI",1,3,1,2,#INDvWI,@AkashvaniAIR,0,143,27.216552697590863
T20 India,8:15 am · 11 Dec 2019,Anshul Shukla@AnshulS58772527,"You all know that India loses most of the matches in over confidence.  The second T20 of the India vs West Indies was like that, now in the third T20, India will have to win this match by hard work without any over confidence.#INDvsWI",0,1,,,#INDvsWI,,0,234,40.8248290463863
T20 India,7:39 am · 11 Dec 2019,All India Radio News@airnewsalerts,"Final T20 International between India & West Indies to be played at Wankhede Stadium in Mumbai today.

#INDvWI",1,81,,8,#INDvWI,,0,110,34.29971702850176
T20 India,12:14 pm · 10 Dec 2019,Tentaran.com@mytentaran,"Read below all the News Headlines from today - 10th December 2019

#news #headlines #newsheadlines #LokSabha #AmitShah #railways #NGO #government #assam #himachal #delhi #hardikpandya #shikhardhawan #T20I #T20 #India #cricket #sports #entertainment",0,5,,3,"#news,#headlines,#newsheadlines,#LokSabha,#AmitShah,#railways,#NGO,#government,#assam,#himachal,#delhi,#hardikpandya,#shikhardhawan,#T20I,#T20,#India,#cricket,#sports,#entertainment",,2,248,24.253562503633297
T20 India,2:00 pm · 9 Dec 2019,R E B E L@GadhviLaxman,"Big Breaking : After #CitizenshipAmendmentBill pass in indian parliament , Hindu spinner danish kaneria from pakistan will play for India in T20 world cup , 2020.",1,515,26,102,#CitizenshipAmendmentBill,,0,162,28.284271247461902
T20 India,9:00 am · 9 Dec 2019,Cricbuzz@cricbuzz,"‘I have the ability to hit sixes on any ground’, said India all-rounder #ShivamDube after scoring his maiden T20 fifty in the 2nd T20I against #WestIndies
#INDvWI #TeamIndia",1,392,6,15,"#ShivamDube,#WestIndies,#INDvWI,#TeamIndia",,0,173,25.4000254000381
T20 India,12:14 am · 9 Dec 2019,ANI@ANI,"Shivam Dube, team India, on his maiden T20 half-century: Really special for me as it's first 50 from my side to Indian team but I'm not happy because winning the match is more important for me.I'm going from Trivandrum with good memories, unfortunately we lost the match. #INDvWI",1,579,12,29,#INDvWI,,0,279,17.02513061517497
T20 India,11:16 pm · 8 Dec 2019,Hemant@hemantbuch,India is a very ordinary T20 team - despite so many years of the IPL. Is it time to allow the players to participate in overseas leagues and hone their skills? #INDvWI,0,410,40,35,#INDvWI,,0,167,23.249527748763857
T20 India,11:08 pm · 8 Dec 2019,CricketFanatic@CricketSaish237," Spread this 

Let's run a Hashtag right now :
We want Rohit as India's T20I Captain

#MakeRohitIndianCaptain

This is our chance to make India Win the T20 WC by having #RohitSharma as India's T20I Captain",0,20,,9,"#MakeRohitIndianCaptain,#RohitSharma",,0,205,37.46343246326775
T20 India,10:30 pm · 8 Dec 2019,Aditya@forwardshortleg,"In the lead upto World T20, India should chose to bat first most times after winning the toss. 

If India doesn't get better at setting and defending totals, can totally see yet another Semi Final loss in WT20 2020 like the one in 2016......",0,8,2,,,,0,241,27.6172385369497
T20 India,4:03 pm · 8 Dec 2019,Mufaddal Vohra@mufaddal_vohra,"Dinesh Karthik hopes for a comeback in the T20 side, he wants to play the finisher role for India in the T20 World Cup.",0,127,4,10,,,0,119,35.35533905932737
T20 India,5:03 pm · 7 Dec 2019,CrowdWisdom360@CrowdWisdom360,"After winning the first T20, India seems to be confident of winning the second too and thereby sealing the Series. 
Will India win the 2nd T20 Match against West Indies or will West Indies bounce back in the series? 

#CW360
#INDvWI
#Prediction
#Win",0,,,,"#CW360,#INDvWI,#Prediction,#Win",,2,249,31.822291367029198
T20 India,11:37 pm · 6 Dec 2019,uday gadri@itsuday15,"#INDvsWI 1ST t20 india won by 6 wicket, great chase by indian batsman its(208) a  highest successful run chase for India in t20 international, great effort by Indian captain @imVkohli he proved again that he is the best Batsman in world in all three cricket formats.",1,4,,1,#INDvsWI,@imVkohli,0,266,33.10423554409472
