Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
liqour,7:40 am · 4 May 2020,Siddu Patil@Siddupatil_·4 May,"#LiquorShops When wine Shop owner denies more liquor to you : 
.3",0,3,,,#LiquorShops,,0,65
liqour,7:29 am · 4 May 2020,ķHàÑ aÀ kÀSH||खान आकाश||خان آکاش@imAakashK01·4 May,"Long queue, large number of people at a liquor shop in Delhi's Daryaganj after #CoronavirusLockdown rules were relaxed.0:2248.7K viewsFrom NDTV15",1,5,1,,#CoronavirusLockdown,,0,145
liqour,7:24 am · 4 May 2020,Depressed Ladka@Palpendikular·4 May,"Liquor to people :
#LiquorShop1116",1,16,,11,#LiquorShop,,0,34
liqour,7:20 am · 4 May 2020,Aman@humourously_urs·4 May,"When you see your innocent friend in liquor line.
#LiquorShop1864",1,64,,18,#LiquorShop,,0,65
liqour,7:18 am · 4 May 2020,Indian History@HistoryBuff1947·4 May,Liquor shop owners on queues outside #LiquorShops32,1,32,,,#LiquorShops,,0,51
liqour,7:09 am · 4 May 2020,Amrita Choudhury@amrita_c333·4 May,"Replying to @HardeepSPuri, @rsrobin1 and @PIB_IndiaMr. Puri, u had said u will open Flights when it doesn't pose a risk 2 Indians @DGCAIndia @MoCA_GoI
Letting only NRIs WITH VALID VISA LEAVE INDIA is FAR LESS RISKIER THAN OPENING LIQUOR SHOPS
@AkshayMarathe @ArvindKejriwal @msisodia @AtishiAAP @raghav_chadha #HelpNRIsReturnToUSA26919",1,19,2,69,#HelpNRIsReturnToUSA,"@HardeepSPuri,@rsrobin1,@PIB_India,@DGCAIndia,@MoCA_GoI,@AkshayMarathe,@ArvindKejriwal,@msisodia,@AtishiAAP,@raghav_chadha",0,335
liqour,7:08 am · 4 May 2020,Jiten Sharma@_the_jiten·4 May,"#LiquorShops
Green zone people to the owner of liquor shop:216",1,16,,2,#LiquorShops,,0,62
liqour,6:54 am · 4 May 2020,ReBelliOuS@flawsome_guy·4 May,"Redzone guy going to buy liquor in greenzone area
#LiquorShops15140914",0,914,15,140,#LiquorShops,,0,70
liqour,6:52 am · 4 May 2020,Anonymous@Anonymo97771347·4 May,"Liquor shops are allowed to open in lockdown 3.0

CORONA :
#LiquorShops21544",1,44,2,15,#LiquorShops,,0,76
liqour,6:36 am · 4 May 2020,Vipul Mittal@vipulmittal09·4 May,"Liquor shop owners today 
#LiquorShops1063",0,63,,10,#LiquorShops,,0,42
liqour,5:53 am · 4 May 2020,Tweetholic @AptArpit·4 May,"#Lockdown3 #LiquorShops
Liquor shop owner while opening his shop...",0,,,,"#Lockdown3,#LiquorShops",,0,67
liqour,5:47 am · 4 May 2020,Sumit Gupta@Sumitgupta7862·4 May,#LiquorShops opening of liquor shops will lead to more frustration and increase in crime and definitely more domestic violence. Wrong decision.4158253,1,253,41,58,#LiquorShops,,0,150
liqour,5:46 am · 4 May 2020,Jochelle Mendonca@JochelleJourno·4 May,"The line for an Indiranagar liquor shop, about a 3 mins away, has reached my house. In it, I spot a colleague who lives in Bellandur, because the lines at the shops near his house are a couple of kilometres long. #OnlyInLockdown1127167",0,167,11,27,#OnlyInLockdown,,0,235
liqour,5:42 am · 4 May 2020,JAVEN EMANI.@__javenemani·4 May,"my mom is selling homemade liquor popcorn! She makes Hennessy, crown vanilla, apple crown, and all flavors of ciroc!!!!COME SUPPORT HER!541118",0,118,5,41,,,0,142
liqour,5:14 am · 4 May 2020,ANI@ANI·4 May,Chhattisgarh: Social distancing norms being flouted as people in large numbers queue outside a liquor shop in Rajnandgaon. The state govt has allowed liquor shops to open in the state from today except for the containment zones. #CoronavirusLockdown4311K3.4K,1,3.4K,431,1K,#CoronavirusLockdown,,0,258
liqour,5:00 am · 4 May 2020,MunNaa @Munnaa09·4 May,"People queueing for liquor outside shops

iPhone :
#lockdownhustle713",0,13,,7,#lockdownhustle,,0,69
liqour,4:13 am · 4 May 2020,Deccan Herald@DeccanHerald·4 May,"People buy #liquor from a wine shop at 50ft Road,
Hanumanthanagar, #Bengaluru.2:047.2K views21745",1,45,2,17,"#liquor,#Bengaluru",,0,97
liqour,6:24 am · 4 May 2020,Thenmozhi Selvan R@ThenmozhiTMS·4 May,Look at the long queues in the #LiquorShops which are opened from this morning. Why don't we go for a 'Liquor Free State' ? Please reconsider the decision.22,1,2,2,,#LiquorShops,,0,157
liqour,5:49 am · 4 May 2020,Tweetholic @AptArpit·4 May,"#LiquorShops
Liquor shops are allowed to open in lockdown 3.0

Drinkers :539365",0,365,5,39,#LiquorShops,,0,79
liqour,5:42 am · 4 May 2020,Deepika@Deepu_mumbai·4 May,"Replying to @HardeepSPuri and @PIB_India@PMOIndia : @MoHFW_INDIA : So govt wow what a decision  you'all decided to open ""LIQUOR STORES"" & now see the CHAOS which is created all over India. This won't spread CORONA? But international outbound flights does right? Hats off to such decisions. #OutboundFlightsFromIndia13714",0,14,1,37,#OutboundFlightsFromIndia,"@HardeepSPuri,@PIB_India,@PMOIndia,@MoHFW_INDIA",0,320
liqour,5:37 am · 4 May 2020,Vishal@vishal_saini_vs·4 May,"#Lockdown3 #LiquorShops
Liquor shop owner while opening his shop...31972",0,72,3,19,"#Lockdown3,#LiquorShops",,0,72
liqour,5:30 am · 4 May 2020,JÒHÁNNÙ MÍMỌ́@aboladejohn_·4 May,"I went to liquor store yesterday on my bicycle. I bought 2bottles of whiskey and put it in the bicycle basket. 
As I was about to leave, I thought to myself that what if I fell off the bicycle, the bottle would break. 

[Check the thread for the rest]76314369",0,369,76,314,,,0,259
liqour,5:27 am · 4 May 2020,Nitin Sethi@nit_set·4 May,"If we had let journalists explain/expose govt's constant floundering on #Lockdown and #Covid_19 testing + surveillance protocols as much as we have poked them to explain opening of liquor stores, we wouldn't have been so drunk on propaganda.464283",0,283,4,64,"#Lockdown,#Covid_19",,0,247
liqour,5:26 am · 4 May 2020,Prakash Chandra@Prakash8603808·4 May,#LiquorShops today onwards after opening of liquor Shops Pan-India1753,1,53,1,7,#LiquorShops,,0,70
liqour,5:15 am · 4 May 2020,Kyle@Relickey·4 May,"My liquor store's doing combos now
#Quarantine15",1,5,1,,#Quarantine,,0,48
liqour,4:37 am · 4 May 2020,Gracie Brennan-Booth@sky_gracie·4 May,"you and your friends after the total liquor ban was lifted 

 cosmiclovr2:20691 views1482",1,82,,14,,,0,89
liqour,4:31 am · 4 May 2020,ANI@ANI·4 May,Karnataka: People line up at a liquor shop in Bengaluru as state government permits the sale of liquor between 9 am to 7 pm from today.1612221.5K,1,1.5K,161,222,,,0,145
liqour,3:55 am · 4 May 2020,Shradha Sharma@SharmaShradha·4 May,Bangalore opens with an unending line outside the liquor shop with the social distancing followed fully. #Bengaluru #COVID19Lockdown0:1410.1K views3529207,1,207,35,29,"#Bengaluru,#COVID19Lockdown",,0,154
liqour,12:38 am · 4 May 2020,ABS-CBN News Channel@ANCALERTS·4 May,"Aklan will remain closed for tourists as it was placed under general community quarantine, according to Governor Florencio Miraflores.

Curfew and liquor ban are still being implemented in the province, he said. #COVID19Quarantine4:337.4K views11962",1,62,1,19,#COVID19Quarantine,,0,249
liqour,9:23 pm · 3 May 2020,Law Abiding Citizen@YourUnkleT·3 May,You drinking Applebee’s liquor thinking you lightheaded off the alcohol. Whole time it’s the chlorine367260,0,260,3,67,,,0,107
liqour,8:33 pm · 3 May 2020,.@DrugsXLiquor·3 May,I messed with some old photos1287304,1,304,12,87,,,0,36
liqour,8:28 pm · 3 May 2020,livinlifewithjoy@livefreetoday22·3 May,"Replying to @IlhanMNNo. Nope. Absolutely Not.
If you can go to get groceries, liquor, or get an abortion, you can show up to vote. #VoterIDNow135",1,5,1,3,#VoterIDNow,@IlhanMN,0,145
liqour,4:59 am · 4 May 2020,LONG LIVE SUAVE & Chill Will 2@will21money·4 May,Do me a favor real quick and if you got some liquor or some bud near you take a shot or roll up for a Real One Gday! Love you forever bro 2 #SuaveDay 21025,0,25,2,10,#SuaveDay,,0,155
liqour,4:56 am · 4 May 2020,Godman Chikna@Madan_Chikna·4 May,after standing for 4 hours in liquor line you ask for a Breezer4365.1K25.4K,1,25.4K,436,5.1K,,,0,75
liqour,4:47 am · 4 May 2020,Milan Sharma@Milan_reports·4 May,Priorities ! People outside a liquor shop in Noida !  #LockdownExtended0:39969 views3737,1,37,3,7,#LockdownExtended,,0,88
liqour,4:17 am · 4 May 2020,"Parveen Kaswan, IFS@ParveenKaswan·4 May",Today many toward liquor shops. #MondayMotivation0:1274.1K views2421K7.5K,1,7.5K,242,1K,#MondayMotivation,,0,73
liqour,4:01 am · 4 May 2020,All About Belgaum@allaboutbelgaum·4 May,Long queues at Liquor stores in the city. All shops have a similar scene. Most other shops closed. Many who had opened shops were asked to close by the police.5466,1,66,5,4,,,0,163
liqour,12:24 am · 4 May 2020,@danielled2412·4 May,I can’t handle my liquor1966,0,66,1,9,,,0,28
liqour,6:24 pm · 3 May 2020,Atul Mathur TOI@AtulMathur_·3 May,About 150 liquor shops located in different parts of Delhi to be open between 9am and 6.30pm from tomorrow #delhilockdown41636,0,36,4,16,#delhilockdown,,0,126
liqour,5:32 pm · 3 May 2020,Tori @ lock down@happiUnbirthday·3 May,So the liquor store by my neighborhood has a new drive through and it’s honestly so iconic.120,1,20,,1,,,0,94
liqour,4:51 pm · 3 May 2020,SHREK KNOWS RAP@SHREKRAP·3 May,"MAKING A 10 SONG KANYE ALBUM

1. DARK FANTASY
2. HEARTLESS
3. JESUS WALKS
4. DEVIL IN A NEW DRESS
5. FLASHING LIGHTS
6. NO MORE PARTIES IN LA
7. GONE
8. THROUGH THE WIRE
9. HOLD MY LIQOUR
10. RUNAWAY2502674.7K",0,4.7K,250,267,,,0,209
liqour,4:28 pm · 3 May 2020,M.A @LiquorLoveLust·3 May,This performance isn’t talked about enough ugh #LanaDelRey1:17143 views115,1,15,,1,#LanaDelRey,,0,74
liqour,4:12 pm · 3 May 2020,Mohammed maqdoom@UrstrulyMaqdoom·3 May,"dear @KTRTRS sir @KTRoffice as we all know that on 5th may cabinet meeting is held by shiri kcr sahab i request you to not reopen the #liquor shops,panshops,and other shops why because in this serious time especially liqour is very very danger to protect peoples in  lockdown1",0,,1,,#liquor,"@KTRTRS,@KTRoffice",0,276
liqour,3:36 pm · 3 May 2020,ReopenNH@ReopenNh·3 May,".@GovChrisSununu ...if NH beaches are closed to keep MA residents away, why are @nhliquorwine stores along the border open?

""More than half of sales...comes from out-of state-customers...About a 1/4 comes from neighboring Massachusetts alone.""

#ReopenNHHow New Hampshire’s Liquor Stores Became Must-Visit Travel Destinations | SevenFifty DailyConsumers are crossing state lines to visit mammoth shops that offer zero sales tax and exclusive barrel picks…daily.sevenfifty.com377",1,7,3,7,#ReopenNH,"@GovChrisSununu,@nhliquorwine",2,479
liqour,1:25 pm · 3 May 2020,chiarin at the liquor store@cheroreowitz·3 May,"no one:
normal people:16",1,6,,1,,,0,24
liqour,8:53 pm · 3 May 2020,kᴇʟʟʏᶜ¹³⁷ @_thatstoobad·3 May,I wish our Supermarkets sold liquor like in Jamaica.. or in the pharmacy like in Barbados.111172,0,72,11,11,,,0,96
liqour,8:24 pm · 3 May 2020,jangotka$h@jangotkash·3 May,Beer before liquor?The following media includes potentially sensitive content. Change settingsView218,0,18,,2,,,0,101
liqour,5:12 pm · 3 May 2020,.@DrugsXLiquor·3 May,"Can y'all stop compairing mooro to other youtubers? Mooro is one of a kind and nobody is even abit close to him in terms of what he does. He makes different kind of videos and all them have top notch cinemtatics, story telling, editing and everything. I said what I said.Quote TweetSarmad Amjad.(Pani hai zindagi)@Sarmad_amjad · 2 MayYou can't change my mind.22657",0,57,2,26,,,0,364
liqour,4:04 pm · 3 May 2020,Prayag @theprayagtiwari·3 May,People in front of liquor shop on Monday -1223,0,23,,12,,,0,46
liqour,3:53 pm · 3 May 2020,bros@NotRealBruce·3 May,made sum onion ringz to celebrate the liquor ban lift wootwoot1116,1,16,1,1,,,0,66
liqour,3:49 pm · 3 May 2020,Indileni Set-Sam Iipinge@indilenisetsam·3 May,The only unanswered question remains: who will pay for the expired stock of liquor (undistilled drinks or fermented drinks) maintained in shops due to COVID-19 lockdown regulations? Where should we take the invoices for reimbursement - Ministry of Finance or Ministry of Trade?5932,1,32,5,9,,,0,281
liqour,3:26 pm · 3 May 2020,𝕳𝖆𝖗𝖗𝖞 | 𝖓𝖘𝖋𝖗@wtrmlnsgrhi·3 May,hard liquor mixed with a bit of intellect19,1,9,,1,,,0,43
liqour,1:17 pm · 3 May 2020,MT@DrawdeOknasim·3 May,I like this liquor store signage.  #velshi535110,1,110,5,35,#velshi,,0,48
liqour,3:16 am · 3 May 2020,Marlo Safi@marlo_safi·3 May,Why do so many people seem to find needing to binge drink liquor at the prospect of spending time with your flesh and blood relatableQuote TweetPadma Lakshmi@PadmaLakshmi · 1 MayWhen you hear kids won’t be going back to school until September:Show this thread0:326.7M views2613462.8K,1,2.8K,261,346,,,0,283
liqour,3:02 am · 3 May 2020,Aabkari Times@AabkariT·3 May,"MP Govt allows liquor sale. MP Excise Commissioner,has been mentioned that outlets could be opened solely from seven within the morning from 7a.m. to night 7 p.m.1",1,,,1,,,0,163
liqour,2:53 am · 3 May 2020,Amber Athey@amber_athey·3 May,Finally made a run to the liquor store so we’re having an old fashioned night. Need to get a good whiskey ice cube mold though 466297,0,297,46,6,,,0,133
liqour,1:35 am · 3 May 2020,Karen at the Liquor Store@henryevil·3 May,What if I AM into endless chat what the hell are you gonna do315185,1,185,3,15,,,0,67
liqour,1:04 am · 3 May 2020,Cam@moiccamilia·3 May,You runnin' round drinkin' liquor takin' pictures 'cause you miss me381388,0,388,3,81,,,0,74
liqour,12:29 am · 3 May 2020,stream claws @chthonicbitch·3 May,"Brown liquor, brown liquor
Brown skin, brown face
Brown leather, brown sugar
Brown leaves, brown keys
Brown zippers, brown face7554",0,54,7,5,,,0,131
liqour,11:23 pm · 2 May 2020,Lorina nicole.@LorinaNicole·2 May,I prefer liquor over beer... end of conversation.2336,0,36,,23,,,0,53
liqour,11:13 pm · 2 May 2020,Nick White@NickWhite0·2 May,"Our nation needs church. Not liquor stores.
Our nation needs church. Not marijuana dispensaries.
Our nation needs church. Not abortion clinics. 

America needs church because America needs Jesus.
#ChurchIsEssential32374",1,74,3,23,#ChurchIsEssential,,0,219
liqour,9:09 pm · 2 May 2020,hold my liquor@alterlo82093004·2 May,i’m sorry what am i watching?1312,1,12,1,3,,,0,33
liqour,8:14 pm · 2 May 2020,the photographer.@chadlawsonphoto·2 May,Shidddd liquor store got the other options and it’s cheaper1431149,1,149,14,31,,,0,66
liqour,7:08 pm · 2 May 2020,𝕌𝕟𝕔𝕝𝕖 𝕊𝕥𝕖𝕖𝕫 @AlmightySiz·2 May,"My Top 10 beats/Production by @therealmikedean 

1. Hold my liquor
2. Devil in a New dress
3. Tyga - 40 Mill
4. Timmy Turner
5. Good drank
6. Kanye - Power
7. No church in the wild
8. Kanye - Wolves
9. All his work with Scarface
10. Any thing he did with Z-ro1033322",0,322,10,33,,@therealmikedean,0,266
liqour,6:04 pm · 2 May 2020,Jugz Liquor and Microbrew@Jugz_liquor·2 May,We are rocking out these Mother’s Day baskets! Like and share our Facebook post to get in on the drawing for a $25 gift certificate! #JugzLiquorMicrobrew21,1,1,,2,#JugzLiquorMicrobrew,,0,155
liqour,5:25 pm · 2 May 2020,MEC Faith Mazibuko@FaithMazibukoSA·2 May,"ONE SUSPECT ARRESTED, ON 1 MAY 2020, FOR THE CONTRAVENING THE DISASTER MANAGEMENT ACT 57 OF 2020, BY MANUFACTURING AND SELLING LIQUOR46147260",1,260,46,147,,,0,141
liqour,1:50 pm · 2 May 2020,ashok@ashoksah25·2 May,"Liquor is only available in Green zones.

People in Red/Orange zones: 
Le sharabis:

#liquor Green Zone Orange Zone
Red Zones Liquor #lockdownindia9",1,9,,,"#liquor,#lockdownindia",,0,148
liqour,1:45 pm · 2 May 2020,ADDY MAMBA @AddyRapMamba·2 May,Favorite liquor anthems4125,0,25,4,1,,,0,27
liqour,1:20 pm · 2 May 2020,A.G.M.SWAMI@agmswami·2 May,"The power of Liquor lobby. Even in Red zone, Liquor shops will be opened in Bangalore, except Containment areas.926",0,26,,9,,,0,115
liqour,12:28 pm · 2 May 2020,Abdul Raheem Patel@AbdulRaheemPat6·2 May,"This is the right time to BAN Liquor in Karnataka State.

#Ban_liquor_in_karnataka414",1,4,4,1,"#Ban_,liquor,_in_karnataka",,0,85
liqour,12:23 pm · 2 May 2020,Fun Signs & Graffiti@SignsFun·2 May,This local liquor store has a genuine feeling about quarantine.40210,1,210,,40,,,0,68
liqour,11:48 am · 2 May 2020,Sneha Koshy@SnehaMKoshy·2 May,"In #Kerala - liquor shops, parlours , barber shops, malls all will remain closed. But barbers can go to homes, and provide services with all precautions. Sundays -  No shops to remain open, no movement allowed. Will be strictly followed from next Sunday.1255355",0,355,12,55,#Kerala,,0,261
liqour,11:21 am · 2 May 2020,Debojit Gorai@debojit_gorai·2 May,"Green Zones area can open Liquor Shops

Owners ::1443",1,43,,14,,,0,53
liqour,9:52 am · 2 May 2020,BalticSingh@BalticSingh·2 May,@HardeepSPuri #StartOutboundFlightsFromIndia #OutboundFlightsFromIndiaNOW @amrita_c333 @surbhiagarwal28 Sir  you have allowed liquor shops but not air travel? If we can earn we can afford liquor & to earn you have to let us go to our jobs studies families1154,1,4,1,15,"#StartOutboundFlightsFromIndia,#OutboundFlightsFromIndiaNOW","@HardeepSPuri,@amrita_c333,@surbhiagarwal28",0,259
liqour,11:30 am · 2 May 2020,FAILED SIGN@FailSign·2 May,This local liquor store has a genuine feeling about quarantine.430,1,30,,4,,,0,66
liqour,6:10 am · 2 May 2020,DebIsGone@DebIsGone·2 May,"#MakeAJobNSFW
This liquor store is located in Peabody, MAGIF21342",1,42,2,13,#MakeAJobNSFW,,0,65
liqour,6:00 am · 2 May 2020,Javed Akhtar@Javedakhtarjadu·2 May,Opening liquor shops during the lock down will only bring disastrous results . In any case according to all the surveys  nowadays domestic Violence has increased to a large extent .liquor will make these days even more dangerous of for women and children .3.5K4K25.4K,0,25.4K,3.5K,4K,,,0,267
liqour,3:31 am · 2 May 2020,Deepu@deepuortho·2 May,Opening of liquor shops and interdistrict buses through red zones are risky . #Lockdown3110,0,10,,1,#Lockdown3,,0,91
liqour,3:25 am · 2 May 2020,Philip Rizzo@Philip_Rizzo·2 May,"NJ churches...closed
Abortion clinics...open

NJ churches, no ‘drive in’ services 
Liquor stores have ‘drive up’ service

NJ pastors...face arrest
Criminals...walk free 

All by the COMMAND of 1 man

NJ Christians should begin thinking about how important the next Governor is!1968238",0,238,19,68,,,0,284
liqour,2:07 am · 2 May 2020,Luh min@itsnyah_·2 May,we goin straight to the liquor store on move in day637107,0,107,6,37,,,0,57
liqour,2:03 am · 2 May 2020,lovi@lovi7378·2 May,"The definition of LOL during Lockdown...

Low On Liquor!! 21825",0,25,2,18,,,0,63
liqour,11:16 pm · 1 May 2020,Melissa@Mismelissamarie·1 May,Saw this at my local liquor store. When I was done LMAO I put my mask on and went inside!101470,1,70,10,14,,,0,95
liqour,10:01 pm · 1 May 2020,NEWS CENTER Maine@newscentermaine·1 May,"#BREAKING: Sunday River Brewing Co. owner says the state has revoked both his health and liquor licenses. Despite this, he says the restaurant will continue to operate.Maine restaurant owner tells Fox News he plans to defy government orders, open May 1""We're encouraging all businesses in Maine to open up. We should have never been shut down in the first place,"" Rick Savage said on 'Tucker Carlson Tonight.'newscentermaine.com65106190",1,190,65,106,#BREAKING,,2,436
liqour,5:57 pm · 1 May 2020,Abantika@abantika01·1 May,"Liquor ,  people will hold their spot from Sunday night.. #IndiaFightsCorona #LiquorShops1313",1,13,1,3,"#IndiaFightsCorona,#LiquorShops",,0,93
liqour,5:46 pm · 1 May 2020,TravelTrainee@knowpuneet·1 May,"All the bewde and daru pasand log after hearing Liquor shop opening news on tv right now be like:
#LiquorShops15",1,15,,,#LiquorShops,,0,112
liqour,5:18 pm · 1 May 2020,Abhishek Pandey@_Now_sh_1_·1 May,"Pic 1: After reading news that liquor shops will open in green zones.
Pic 2: After reading that Bhopal is in red zone.
#LockdownExtended3333",1,33,3,3,#LockdownExtended,,0,140
liqour,5:05 pm · 1 May 2020,pankaj mawar@mawar_pankaj·1 May,People when saw Paan and liquor shop open #paan #liquor16,1,6,,1,"#paan,#liquor",,0,57
liqour,4:41 pm · 1 May 2020,Shorewood Liquor@ShorewoodLiq·1 May,"""Do you want to play a game?""22",1,2,2,,,,0,31
liqour,4:15 pm · 1 May 2020,Sam@sam96330704·1 May,"#Liquor liquor shop owners on May 4.
#BreakingNews110",1,10,,1,"#Liquor,#BreakingNews",,0,53
liqour,4:31 pm · 1 May 2020,.@DrugsXLiquor·1 May,Just incase y'all ever wonder why cant you ever repay your mother for all that she had done for you.3242,1,42,,32,,,0,104
liqour,4:08 pm · 1 May 2020,Anchal Singh Chib@BharatiyaAnchal·1 May,"It's a pity
Students from #JammuKashmir (UT) were demanding #4G internet, not Liquor, Paan, Gutka cigarettes and tobacco.1219",0,19,1,2,"#JammuKashmir,#4G",,0,125
liqour,4:07 pm · 1 May 2020,JRs Liquor and Wine@JRsLiquorWine·1 May,"NEW! Oklahoma Crown Club small batch whiskey. It’s a grand reserve, aged 7 years in sherry oak casks24",1,4,2,,,,0,102
liqour,3:54 pm · 1 May 2020,LIquor Vodka 2730@taeliceheart·1 May,"Oh my god, look at them  #taelice #vlisa534",0,34,,5,"#taelice,#vlisa",,0,43
liqour,3:44 pm · 1 May 2020,khalida parveen@kparveen2005·1 May,"Do Telangana needs liquor shop at this time ? 
#ktrtrs  sb it's a wrong decession.Many ppl are distressed alot and thinking of sucide . Instead of meeting their basic requirement why liquor?832110",1,110,8,32,#ktrtrs,,0,196
liqour,3:31 pm · 1 May 2020,Sam@sam96330704·1 May,#liquor tomorrow at wine shop.13,1,3,,1,#liquor,,0,32
liqour,3:22 pm · 1 May 2020,गरीब ब्राह्मण @Wrongdentist·1 May,"When u heard             When u realised 
Liquor shop will          U are in Gujarat
Open. #Lockdown32633",0,33,2,6,#Lockdown3,,0,105
liqour,1:50 am · 1 May 2020,G.@_Gdash·1 May,or we just go to the liquor store and buy it.Quote TweetDon P @darealkp___ · 30 AprIf ya vibe start posting these in her story just focus on yaself king she  fw a ballerShow this thread259252,0,252,2,59,,,0,191
liqour,1:36 am · 1 May 2020,ANI@ANI·1 May,"Bharat Singh Kundanpur, Congress MLA from Sangod has written to Rajasthan CM Ashok Gehlot for opening liquor shops in the state. The letter reads, ""When #coronavirus can be removed by washing hands with alcohol, then drinking alcohol will surely remove virus from the throat"".4891K2.8K",1,2.8K,489,1K,#coronavirus,,0,285
liqour,12:14 am · 1 May 2020,Jess@jessh1983·1 May,Normally I steer from politics & nasty language but this sign should sum up stuff on COVID. This is a liquor store in New Orleans my friend sent me112,1,2,1,1,,,0,150
liqour,11:06 pm · 30 Apr 2020,⟭⟬@holspjm·30 Apr,all on his mouth like liquor114,1,14,1,,,,0,31
liqour,7:08 pm · 30 Apr 2020,Dr Grayfang@DrGrayfang·30 Apr,Liquor store owners during quarantine21173,1,73,2,11,,,0,42
liqour,3:41 pm · 30 Apr 2020,𝚋𝚎𝚕 ◟̽◞̽ au pinned@kiwixlwt·30 Apr,"hard liquor mixed with a bit of intellect
#heautifulharries6729234",0,234,67,29,#heautifulharries,,0,66
liqour,12:53 am · 1 May 2020,Jeon J.@jeonjprdtr·1 May,"Drinking your juice like the liquor
I eat that ass for breakfast
Chop that peach up like a blender
He feel me deep in her chest
Top of the morn, he give me top
I be so deep in his neck
I be so deep, he’ll be wet
We take the sheets out the bed3355",1,55,3,3,,,0,246
liqour,10:05 pm · 30 Apr 2020,Jugz Liquor and Microbrew@Jugz_liquor·30 Apr,Renaldo is enjoying our awesome case prices! #bottomsup ,0,,,,#bottomsup,,0,56
liqour,5:46 pm · 30 Apr 2020,KABIR BEDI@iKabirBedi·30 Apr,"#RishiKapoor was a great actor.  He began as a heartthrob in “Bobby”, when we met first met. A man who loved life, thought about life, and lived it. 
A man who spoke his mind. He protested the closure of liquor shops in lockdown. A man who raised a wonderful family
@chintskap 51295",0,95,5,12,#RishiKapoor,@chintskap,0,282
liqour,4:47 pm · 30 Apr 2020,Meredith@meralee727·30 Apr,I’m worried the owners of the liquor store across the street from my apartment are starting to judge me.13131540,0,540,131,31,,,0,112
liqour,4:35 pm · 30 Apr 2020,TΖΔR ™@iloveTZAR·30 Apr,Online tagay coz liquor ban. 14,0,4,,1,,,0,31
liqour,2:38 pm · 30 Apr 2020,aut.@aelisemoon·30 Apr,"when my mom came to visit MP a couple months ago she asked how to make their fizzy lifter and apparently it’s: one part blackberry liquor, one part triple sec, a splash of sour, and Squirt.

happy bird thursday!!!919195",0,195,9,19,,,0,219
liqour,1:21 pm · 30 Apr 2020,❁apryll❁ | TPWK RIGHTS!@vodkabodies·30 Apr,"- hard liquor mixed with a bit of intellect 
#heautifulharries10966629",0,629,109,66,#heautifulharries,,0,70
liqour,11:52 am · 30 Apr 2020,Jack Allen@Jack_Al94·30 Apr,"'Your dog's all fine. Just a little #alcoholiday'.
'Wow, thanks vet. I don't know how he got into my liquor cabinet'.
'What was he like?'
'He kept putting his arm around the cat saying he doesn't know why they fell out. Then proposed they open a joint business'.
'Yikes'.

#vss3651230",0,30,1,2,"#alcoholiday,#vss365",,0,284
liqour,9:47 am · 30 Apr 2020,@AnneXavieR @ReivaXennA·30 Apr,"Decided to watch this  2 days ago..Ran out tissues, tears and liquor in record time... I don't think I cried this much when my grandma passed away. All credits goes to the production team, beautifully captured the essence of the theme.#MrSunshine4",0,4,,,#MrSunshine,,0,247
liqour,11:26 pm · 29 Apr 2020,justin 𓆉@puta_kun·29 Apr,Peach liquor10,1,10,,,,,0,14
liqour,10:25 pm · 29 Apr 2020,Tilde@Tilde_Fox·29 Apr,made a run to the liquor store today615,1,15,6,,,,0,39
liqour,8:55 pm · 29 Apr 2020,bianca@pimpcessmrtnz·29 Apr,me to my mom at the liquor store: now ask him for the henny11437,0,37,1,14,,,0,64
liqour,8:35 pm · 29 Apr 2020,The Pretty Faced God@Daperfectdrug·29 Apr,We enjoy/supprt all this stripclub/Onlyfans shit bt never take the time to be honest a/b what it really is. The vast majority are unhappy&use sex work to survive. Many use endless amounts of drugs&liquor to cope. Something gotta shake. Our young women are dying. RIH Gigi 30119366,0,366,30,119,,,0,280
liqour,8:11 pm · 29 Apr 2020,Dr Grayfang@DrGrayfang·29 Apr,Me making an essential trip to the liquor store522,1,22,,5,,,0,50
liqour,7:53 pm · 29 Apr 2020,James Russon @Russon93·29 Apr,Replying to @TheJordanRachelI was shocked to discover it also knows the difference between a liquor store and a church. Crazy1121,0,21,1,1,,@TheJordanRachel,0,129
liqour,7:51 pm · 29 Apr 2020,Kevin Castillo@_kevin40·29 Apr,I dont even chase my liquor so dont count on me chasing u11015,0,15,1,10,,,0,62
liqour,6:05 pm · 29 Apr 2020,SP Bolangir ( Odisha )@spbalangir·29 Apr,Bangomunda PS seized 7 ltrs of ID liquor & registered a case in this connection.  #BalangirPolice326,1,26,,3,#BalangirPolice,,0,100
liqour,4:38 pm · 29 Apr 2020,haze@hazelsheart15·29 Apr,alternating black coffee with the hard liquor is now considered a healthy lifestyle.1939,0,39,1,9,,,0,88
liqour,3:41 pm · 29 Apr 2020,Stefan Kwon@benjamin_masc·29 Apr,"Cocaine on the table, liquor pouring, don’t give a damn, dude your girlfriend is a groupie, she just tryna get in. Saying “I’m with the band”15",1,5,,1,,,0,143
liqour,3:10 pm · 29 Apr 2020,Jonellia@jonellia876·29 Apr,Only thing me chase a mi liquor.1239,0,39,,12,,,0,36
