Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
pulitzer,4:58 am · 22 Apr 2020,Eric Hu@_EricHu,Photography for example doesn’t seem to suffer from this. A cellphone picture from your dad of a trout he caught is allowed to exist in the same continuum as a Pulitzer Prize winning photograph and no one conflates the place of either of those things in the world3493,0,93,3,4,,,0,267
pulitzer,4:37 am · 22 Apr 2020,Leilani Münter@LeilaniMunter,"Looking forward to joining @SierraClub, @pluginamerica, @EAANational, @WSJ auto columnist and Pulitzer Prize winner Dan Neil & many more to talk all things electric cars tomorrow, live on Drive Electric Earth Day #DEED2020 April 22, 2pm ET/11am PT: http://sc.org/DEED2020FB #EffOil71267",1,67,7,12,"#DEED2020,#EffOil","@SierraClub,@pluginamerica,@EAANational,@WSJ",1,286
pulitzer,12:01 am · 22 Apr 2020,Tom D'Angora@TomDangora,"Whoever wrote this deserves a Pulitzer! 
#NYTough583275",1,275,5,83,#NYTough,,0,55
pulitzer,11:10 pm · 21 Apr 2020,john jackson@pvtjokerus,"Shep McCallum browbeating the Georgia Gov about....gyms. 

Pulitzer on the way.4274274",0,274,42,74,,,0,86
pulitzer,10:23 pm · 21 Apr 2020,Rick ★ ™@2020BlueTexas,"The very first reporter that stands up during his rallies and says “I can’t take these lies any longer!” and walks out, has my vote for the Pulitzer.29203988",0,988,29,203,,,0,157
pulitzer,10:14 pm · 21 Apr 2020,TheShipmanAgency@leslieleship,"The legendary @pswordwoman, finalist for a Pulitzer and an NBA, winner of the Kingsley Tufts, LA Times Book Prize, + NAACP Image Award, would like to talk to you about your poems. She's offering 3 different iterations. Info here: https://bit.ly/34RLcL01949",1,49,,19,,@pswordwoman,1,256
pulitzer,9:17 pm · 21 Apr 2020,John Edwin Mason@johnedwinmason," Can a political cartoon from South Africa win the Pulitzer Prize? If so, we have our winner. , @CarlosCartoons & @NewFrame_News.32863",0,63,3,28,,"@CarlosCartoons,@NewFrame_News",0,134
pulitzer,5:18 pm · 21 Apr 2020,Lucien@seyramxvi,Kendrick Lamar didn't become the first non-classical or -jazz artist to win Pulitzer Prize. A noble prize for that matter with his DAMN album for you to compare him to J Cole. Let's respect on this app.31480,0,80,3,14,,,0,207
pulitzer,1:14 pm · 21 Apr 2020,Room Rater@ratemyskyperoom,Doing all books? Use two walls. Not flat. Pulitzer material here. 8/10 @Eugene_Robinson2112743,1,743,21,12,,@Eugene_Robinson,0,94
pulitzer,2:20 am · 21 Apr 2020,Jim Hanson@JimHansonDC,"This tweet alone rates another Pulitzer

It's even better than the #TrumpRussia fail festQuote TweetMaggie Haberman@maggieNYT · 20 AprThe president, who is often criticized for fomenting anger in the country, says the press “foments anger.”51961",0,61,5,19,#TrumpRussia,,0,245
pulitzer,12:21 am · 21 Apr 2020,Jensen Karp@JensenKarp,Hand them the Pulitzer.Quote TweetNew York Post@nypost · 20 AprCan the coronavirus be spread through farts? https://trib.al/A3SdImX2030284,0,284,20,30,,,0,138
pulitzer,12:08 am · 21 Apr 2020,Marisa@MarisaLR2,"Replying to @maggieNYTMaggie, give back your Pulitzer!

Retweet to make this trend! 
#LiberalHack13597",0,97,1,35,#LiberalHack,@maggieNYT,0,102
pulitzer,11:14 pm · 20 Apr 2020,Dan Viner@grapevines87,"Replying to @maggieNYTHe is right!!
Give back your Pulitzer!!1890696",0,696,18,90,,@maggieNYT,0,68
pulitzer,9:54 pm · 20 Apr 2020,Donald Trump Jr.@DonaldJTrumpJr,"I guarantee you there’s not one retracted story, one retracted Pulitzer, and not one main stream “Russia Hoaxer” journalist who admits that they got it 100% wrong & who was really working with the Russians.

Because they’re not actually journalists, they’re leftist propagandists!Quote TweetArthur Schwartz@ArthurSchwartz · 15 AprTrump wasn’t working with the Russians. Steele and the Obama Administration were. Looks like the Brennan boys at the @nytimes & @washingtonpost who won Pulitzers got it all wrong. https://twitter.com/CBS_Herridge/status/1250526350768775172…6936.5K16.7K",0,16.7K,693,6.5K,,,0,582
pulitzer,8:58 pm · 20 Apr 2020,Sally Deal@SallyDeal4,"Replying to @SallyDeal4 and @realDonaldTrump Don't take medical advice from someone who claims windmills cause cancer.

 Don't take ANY advice from someone who said the National Enquirer deserved a Pulitzer Prize.

WaPo is rated HIGH for factual reporting. https://mediabiasfactcheck.com/washington-post/…

MBFC calls out BOTH sides.

end/34398",0,98,3,43,,"@SallyDeal4,@realDonaldTrump",1,344
pulitzer,7:51 pm · 20 Apr 2020,Lisa Abramowicz@lisaabramowicz1,"Best quote of the day: “The May crude oil contract is going out not with a whimper, but a primal scream,” said Daniel Yergin, a Pulitzer Prize-winning oil historian and vice chairman of IHS Markit Ltd.72998",0,98,7,29,,,0,206
pulitzer,5:40 pm · 20 Apr 2020,Kim Zetter@KimZetter,"A little good news among the bleak - @huibmodderkolk  my Dutch co-author on a story published last yr about Stuxnet tells me our piece was just nominated for the Dutch equivalent of a Pulitzer https://detegel.info/nominaties-2019/… Here's the English version of the storyRevealed: How a secret Dutch mole aided the U.S.-Israeli Stuxnet cyberattack on IranFor years, an enduring mystery has surrounded the Stuxnet virus attack that targeted Iran’s nuclear program: How did the U.S. and Israel get their malware onto computer systems at the highly secured...news.yahoo.com1779234",1,234,17,79,,@huibmodderkolk,3,577
pulitzer,5:16 pm · 20 Apr 2020,Valerie Schremp Hahn @valeriehahn,"Five years ago today, Robert and the @stltoday photographers won a Pulitzer Prize for breaking news photography.Quote TweetRobert Cohen@kodacohen · 20 AprSigning off for two weeks as I'm furloughed. Could be much worse. I'm healthy and returning to a job. Yet a bad time for any journalist not to be working. Please stay safe and take care of those around you. More than ever, please support your local newspaper. #JournalismMatters142105",0,105,1,42,,@stltoday,0,438
pulitzer,3:14 pm · 20 Apr 2020,J’aimerais mon loup @mon_coeur_gay,"I agree. It is worthy of a Pulitzer. It captures Trump's America perfectly. An educated, fit, aware health care professional vs. a crazy, unfit, unaware, slogan-wearing misfit cursing from a car window. It tells the story. Wisdom versus willful ignorance.Quote TweetBrandon Friedman@BFriedmanDC · 20 AprThis photo by @McclaranAlyson shows healthcare workers blocking protesters in Denver who were demanding the stay-at-home order be lifted. It's worthy of a Pulitzer.Show this thread82372",0,72,8,23,,,0,488
pulitzer,3:45 am · 20 Apr 2020,Jim Owczarski@JimOwczarski,"I work for The Milwaukee Journal-Sentinel, a Pulitzer Prize-winning and transparent pillar of the Fourth Estate. The standard is the standard. 

From the editors: No, an image at Brookfield rally was not doctored as false accusations on Facebook claimNo, a Journal Sentinel image of Confederate flag at Brookfield rally was not doctored, as false...The Journal Sentinel takes accusations like these seriously. This is not a doctored image. Here's what our investigation found.jsonline.com3686344",0,344,36,86,,,2,495
pulitzer,2:30 am · 20 Apr 2020,Maureen McGuire@MaureenMcGuire8,"Wouldn’t be surprised if this photo wins a PulitzerQuote TweetThe New York Times@nytimes · 20 AprHealthcare workers confronted people protesting stay-at-home orders in Denver and blocked their cars on Sunday, according to photojournalist Alyson McClaran.

""People were putting their cars right up against them,"" she said.
https://nyti.ms/2VlEfyF31594",0,94,3,15,,,0,350
pulitzer,1:39 am · 20 Apr 2020,Ashley Alexander@luxcompanionash,"I'm a savage (yeah)...

No. No you’re not.  You are a Lilly Pulitzer, sweet tea drinking, pie making, waist training, co*k loving southerner 3138555",0,555,31,38,,,0,148
pulitzer,1:00 am · 20 Apr 2020,History In Pictures@HistoryInPics,"When the Pulitzer Prize-winning film critic hated a movie, he didn't mince words.The following media includes potentially sensitive content. Change settingsView111798",0,98,11,17,,,0,166
pulitzer,10:35 pm · 19 Apr 2020,Mark R. Levin@marklevinshow,"Maggie Haberman, a New York Times Pulitzer-prize winner for her reporting on Russian; she's a modern-day Walter Duranty, another Times reporter who won a Pulitzer for his Russian propaganda nearly a century ago (as I explained in Unfreedom of the Press)Trump says New York Times reporter Maggie Haberman should 'give back' her Pulitzer PrizePresident Trump said New York Times White House correspondent Maggie Haberman should give back her Pulitzer Prize for her reports on Russia.washingtonexaminer.com1861.2K3.3K",1,3.3K,186,1.2K,,,2,514
pulitzer,9:42 pm · 19 Apr 2020,Chip Franklin@chipfranklin,"If they were just killing themselves it'd b sad, but they're killing you2. Can you imagine these f*ckKnuckles when we ask them to be vaccinated?

Join me 5pm-7pm PT Sunday show http://KGOradio.com w/ Pulitzer Journalist David Cay Johnston @DavidCayJ (5:30) It won't be boring30119278",1,278,30,119,,@DavidCayJ,1,283
pulitzer,5:45 pm · 19 Apr 2020,Daily Caller@DailyCaller,Trump Says NYT’s Maggie Haberman Should Return Her PulitzerTrump Says NYT’s Maggie Haberman Should Return Her PulitzerPresident Donald Trump said Saturday that New York Times reporter Maggie Haberman should return her Pulitzer Prize for reporting on possible Russian collusion.dailycaller.com40129481,1,481,40,129,,,2,300
pulitzer,3:06 pm · 19 Apr 2020,Pulitzer Center@pulitzercenter,"Did your college or university benefit from stolen Indigenous land? Join us on Tues, April 21, 2020 at 1:00 PM ET for a Talks @ Pulitzer webinar about the ""Land-Grab Universities"" investigation by @highcountrynews.Indigenous Lands and the Land-Grant University System: A Talks @ PulitzerJoin journalist Tristan Ahtone and historian Robert Lee for a virtual Talks @ Pulitzer digging into the Pulitzer Center-supported High Country News reporting project, multi-year investigation.pulitzercenter.org4252",1,52,,42,,@highcountrynews,2,501
pulitzer,2:15 pm · 19 Apr 2020,Max Weiss@maxthegirl,"This photo is Pulitzer worthy, @jmgpix618101",1,101,6,18,,@jmgpix,0,44
pulitzer,6:18 am · 19 Apr 2020,Backbone Radio@BackboneRadio,"Has NYT Maggie confirmed she's giving back that Pulitzer Prize?Quote TweetMaggie Haberman@maggieNYT · 18 AprHere’s the story the president just confirmed, saying Meadows may have shed tears for “other” reasons (the story didn’t say why).  https://nytimes.com/2020/04/16/us/politics/trump-mark-meadows-chief-of-staff.html…655176",0,176,6,55,,,0,327
pulitzer,3:15 am · 19 Apr 2020,Robert Patrick Lewis@RobertPLewis,"Pulitzer Prizes rescinded.

Let that sink in.

And remember how funny it is that they ask why we call them Fake News and Enemy of the People.234127",0,127,2,34,,,0,147
pulitzer,3:15 am · 19 Apr 2020,Robert Patrick Lewis@RobertPLewis,"Something to think about...

A group of ""journalists"" won Pulitzer Prizes for their reporting on RussiaGate, that has not only been proving exorbitantly wrong, but completely left out the SpyGate portion. 

This means it was also dangerous disinformation, purposely obfuscating -10230433",0,433,10,230,,,0,287
pulitzer,2:30 am · 19 Apr 2020,"Leonard Pitts, Jr.@LeonardPittsJr1","Didn’t realize that was a common tactic.  About two days after I won, some right winger informed it was actually an “affirmative action Pulitzer.”  I thought it was just me.Quote TweetConnie Schultz@ConnieSchultz · 18 AprTrump ranting about @maggieNYT’s Pulitzer is a common right-wing tactic against journalists. It’s especially fun when they demand you give back your Nobel Prize.520158",0,158,5,20,,,0,388
pulitzer,2:14 am · 19 Apr 2020,REXXURECTION@rexxurection,"5. 'This is Maggie Haberman. You know, she won a Pulitzer Prize for her coverage of Russia but she was wrong on Russia. So was everyone else. They should all give back their Pulitzer Prizes. In fact it turned out that the crime was committed by the other side.'

AND:9221464",0,464,9,221,,,0,274
pulitzer,11:40 pm · 18 Apr 2020,A Crafty Arab is sharing #RamadanCrafts all month@acraftyarab,Donald Trump came down harder on NYT reporter Maggie Haberman for earning the Pulitzer Prize than he did on MBS for killing Jamal Khashoggi33285,0,85,3,32,,,0,144
pulitzer,11:30 pm · 18 Apr 2020,Just thinking@m_schoolteacher,"Maggie Haberman is not a third rate reporter, she has a Pulitzer Prize. You on the other hand are a2542144",1,144,25,42,,,0,106
pulitzer,11:30 pm · 18 Apr 2020,Twitchy Team@TwitchyTeam,‘She is fake’: President Trump says Maggie Haberman should give back her Pulitzer Prize for reporting on Russia'She is fake': President Trump says Maggie Haberman should give back her Pulitzer Prize for...President Trump isn't making any friends with reporters at Saturday's press briefing.twitchy.com880227,1,227,8,80,,,2,307
pulitzer,11:11 pm · 18 Apr 2020,Kurt Schlichter@KurtSchlichter,"No, she won a Pulitzer for a lie.

Let the media burn.Quote TweetJeff Greenfield@greenfield64 · 18 Apr""Maggie Haberman stole the strawberries!""18201627",0,627,18,201,,,0,151
pulitzer,10:12 pm · 18 Apr 2020,BinkKay@BinkKay,Replying to @stevethefirst and @AcynNo. Poor idea. She earned her Pulitzer Prize.815788,0,788,8,15,,"@stevethefirst,@Acyn",0,87
pulitzer,10:10 pm · 18 Apr 2020,its Patty@PattyQuinten,"Replying to @JoeConchaTVFacts show @nytimes @maggieNYT got the story 100% wrong.

It shows the Pulitzer means nothing. Like the Nobel Peace Award.

They are the lefties participation trophies 21163903",0,903,21,163,,"@JoeConchaTV,@nytimes,@maggieNYT",0,200
pulitzer,10:07 pm · 18 Apr 2020,Danny De Urbina@dannydeurbina,"Trump on the FAKE NEWS MEDIA and their Russia reporting:

""They should all give back their Pulitzer prizes."" 3:14911 views679127",1,127,6,79,,,0,128
pulitzer,9:45 pm · 18 Apr 2020,Philip Rucker@PhilipRucker,"FWIW, Maggie Haberman should not only keep her Pulitzer, but deserves another — and the fact that the president is so obsessed with her reporting in recent weeks speaks volumes about his pandemic priorities and mindset.4322.5K14.2K",0,14.2K,432,2.5K,,,0,231
pulitzer,9:37 pm · 18 Apr 2020,Make America Work Again @k_ovfefe2,Trump just called Maggie Haberman a third rate reporter and said that she should give back her Pulitzer 683891.5K,0,1.5K,68,389,,,0,113
pulitzer,9:37 pm · 18 Apr 2020,Tom Nichols@RadioFreeTom,"He is rambling now about Mike Meadows crying, about Haberman and her story, and how she should give back her Pulitzer because she was wrong about Russia, and now he’s riffing about Russia and impeachment and how Maggie is a third rate reporter.

he is in really bad shape here1323021.6K",0,1.6K,132,302,,,0,286
pulitzer,9:37 pm · 18 Apr 2020,Brian Tyler Cohen@briantylercohen,"Trump is now yelling that NYT reporter Maggie Haberman should give her Pulitzer Prize back. If any news channels are still airing this, they're out of their fucking minds.6213.5K22.9K",0,22.9K,621,3.5K,,,0,183
pulitzer,9:36 pm · 18 Apr 2020,Daniel Dale@ddale8,Trump: Some of the media has been very honest but some very dishonest. He says Maggie Haberman and others should give back their Pulitzer prizes for their Russia coverage.1792151K,0,1K,179,215,,,0,179
pulitzer,8:37 pm · 18 Apr 2020,NPR@NPR,"In honor of National Poetry Month, we've been asking our audience to tweet their poems to @npratc using #NPRpoetry throughout April.

This week, Pulitzer Prize-winning poet Tracy K. Smith shared her favorite submissions.Former U.S. Poet Laureate Tracy K. Smith Shares Her National Poetry Month TipsThe Pulitzer Prize-winning poet says ""The chief task of the poet is to look closely at places that are often ignored or disregarded."" She sees that come into play in some listener-submitted poems.npr.org946110",1,110,9,46,#NPRpoetry,@npratc,2,507
pulitzer,8:15 pm · 18 Apr 2020,Today In GA History@2DayInGAHistory,"#ThisDayInGAHistory in 1983 Eatonton, GA's Alice Walker became the first African-American woman to win a Pulitzer Prize for fiction (The Color Purple).43106",1,106,,43,#ThisDayInGAHistory,,0,156
pulitzer,7:59 pm · 18 Apr 2020,Arthur Schwartz@ArthurSchwartz,"Replying to @thamburger, @eilperin and 3 othersHappy Saturday, Tom. Have you issued any corrections to your Pulitzer Prize winning reporting on the Russia investigation that was just completely debunked by the recent declassifications from ODNI? Asking for some friends.555132",0,132,5,55,,"@thamburger,@eilperin",0,276
pulitzer,5:52 pm · 18 Apr 2020,Jack Curry@JackCurryYES,"And here’s a personal gem. Dave Anderson, the Pulitzer Prize winning NY Times columnist and as kind a person as I ever met in a press box, sent me a note after I wrote about him at Fordham. He wrote, “You have a future in this crazy business. Stick with it.” Dave was the best.87146",1,146,8,7,,,0,282
pulitzer,3:15 pm · 18 Apr 2020,Barry Ritholtz@ritholtz,"Another brutal cartoon, from Pulitzer Prize winner Darrin Bell

""Hoax""9244622",1,622,9,244,,,0,77
pulitzer,12:36 pm · 18 Apr 2020,Fran Adkins@fran_adkins,"Replying to @jbouie""This @joshuabickel photo is worthy of a Pulitzer. It absolutely and perfectly captures the wackjobbery of Trumpism and the grievance of people who have surrendered any vestige of common sense or normalcy to the altar of freak show politics and the dogmas of political cultism.""724280",0,280,7,24,,"@jbouie,@joshuabickel",0,303
pulitzer,4:29 am · 18 Apr 2020,Sally Deal@SallyDeal4,"Replying to @SallyDeal4 and @realDonaldTrumpImagine the POTUS always whining about #FakeNews when he only uses QUESTIONABLE sources himself ... 

AND he often said that he thought the National Enquirer deserved journalism's highest honor, the Pulitzer Prize [until the publisher was granted Immunity in Cohen Investigation].67120637",1,637,67,120,#FakeNews,"@SallyDeal4,@realDonaldTrump",0,332
pulitzer,9:02 pm · 15 Apr 2020,Jasomnambulism human scum@jasomnambulism,Replying to @joshuabickelThat photo should win a Pulitzer. Incredible work.715628,0,628,7,15,,@joshuabickel,0,81
pulitzer,9:00 pm · 15 Apr 2020,IDW Publishing@IDWPublishing,Relive the first several years of the Trump presidency through the Pulitzer-nominated cartoons of @tomtomorrow in LIFE IN THE STUPIDVERSE! Pre-order your copy now! http://idw.pub/stupidverse7192,1,92,,71,,@tomtomorrow,1,194
pulitzer,4:53 pm · 15 Apr 2020,The Hay-Adams@HayAdamsHotel,"The Hay-Adams has just unveiled a limited-edition poster by Pulitzer Prize-winning cartoonist @wuerker, featuring @JoeBiden, @SpeakerPelosi, Presidents @BarackObama and @realDonaldTrump to illustrate COVID-19 public health guidance. Download it here! https://hayadams.com/dining/at-home-with-the-hay…64292",1,92,6,42,,"@wuerker,@JoeBiden,@SpeakerPelosi,@BarackObama,@realDonaldTrump",1,305
pulitzer,3:58 pm · 15 Apr 2020,Ekurase Bɔga@bj3399,"This was the Photo of a vulture waiting for a starving Sudanese girl to die so it can feast on her. It was taken by Kevin Carter, a prolific photojournalist, during the famine of 1993 in Sudan. 
This photo later won Kevin the Pulitzer prize for an exceptional caption.

Thread..22103191",0,191,22,103,,,0,286
pulitzer,11:03 pm · 14 Apr 2020,Maria Popova@brainpicker,"How Steinbeck used the diary as a tool of discipline and a hedge against self-doubt in composing ""The Grapes of Wrath,"" published on this day in 1939, which earned him a Pulitzer and became a cornerstone of his Nobel Prize:How Steinbeck Used the Diary as a Tool of Discipline, a Hedge Against Self-Doubt, and a Pacemaker...“Just set one day’s work in front of the last day’s work. That’s the way it comes out. And that’s the only way it does.”brainpickings.org169217",1,217,1,69,,,2,466
pulitzer,11:00 pm · 14 Apr 2020,Eric Alper @ThatEricAlper,"3 years ago today, Kendrick Lamar released DAMN. It became the first non-jazz or classical work to earn the Pulitzer Prize for Music and also won Best Rap Album at the Grammy Awards.333141",0,141,3,33,,,0,188
pulitzer,8:59 pm · 14 Apr 2020,Ana de Armas Updates@ArmasUpdates,"It is the 20th anniversary of the ambitious novel, Blonde — a finalist for the Pulitzer Prize.

To celebrate the occasion, a special reissue of the novel and a Brad Pitt-produced Netflix film adaptation starring Ana de Armas as Marilyn Monroe will be released this year.161487",1,487,1,61,,,0,276
pulitzer,8:33 pm · 14 Apr 2020,Genius@Genius,"today in 2017, kendrick lamar dropped his pulitzer prize-winning album ‘DAMN.’  favorite tracks?6103.4K20.3K",0,20.3K,610,3.4K,,,0,108
pulitzer,8:33 pm · 14 Apr 2020,Ryan King@_RyanKing,"Replying to @TylerIAm, @barstoolcarl and @barstoolWSDGive this man a Pulitzer117148",1,148,1,17,,"@TylerIAm,@barstoolcarl,@barstoolWSD",0,83
pulitzer,7:48 pm · 14 Apr 2020,Smithsonian NMAAHC@NMAAHC,"Gwendolyn Brooks is the first African American to win a Pulitzer Prize. Her volume of poetry, Annie Allen, won her the achievement.  The Furious Flower Poetry Center takes its name from Brooks’ poem “The Second Sermon on the Warpland.” #NationalPoetryMonth #APeoplesJourney2:152.8K views293181",1,181,2,93,"#NationalPoetryMonth,#APeoplesJourney",,0,293
pulitzer,6:40 pm · 14 Apr 2020,Tony Shaffer@T_S_P_O_O_K_Y,".@ChuckRossDC continues his outstanding reporting on real ""russian collusion"" of @FBI, @comey ref the Steele dossier but silence from @nytimes & Pulitzer winner @nytmike & @adamgoldmanNYT & @mattzap & @nakashimae & @shaneharris - too embarrassed to comment on your incompetence?Quote TweetChuck Ross@ChuckRossDC · 14 AprBesides Steele, the IG interview notes I want to see most are those for David Laufman (who set up the interview with Steele's primary source), ""Case Agent 1,"" and ""Handling Agent 1."" https://twitter.com/ChuckRossDC/status/1250080989126234114…6116160",0,160,6,116,,"@ChuckRossDC,@FBI,@comey,@nytimes,@nytmike,@adamgoldmanNYT,@mattzap,@nakashimae,@shaneharris",0,569
pulitzer,5:09 pm · 14 Apr 2020,Emma Balter@EmmaBalter,Where is my Pulitzer.Grocery delivery customers are having banana issuesAre you buying a bunch or a single ’nana? It’s hard to tell.houstonchronicle.com41050,1,50,4,10,,,2,157
pulitzer,3:31 pm · 14 Apr 2020,HIP HOP FACTS@DailyRapFacts,"3 years ago today, Kendrick Lamar released his album 'DAMN.' 

'DAMN.’ was the first hip-hop album to win the Pulitzer PrizeKendrick Lamar's 'DAMN.' Was The First Hip-hop Album To Win The Pulitzer Prize | DailyRapFactsIn April 2018, Kendrick Lamar's fourth studio album DAMN. became the first hip-hop album to win the Pulitzer Prize, making Kendrick Lamar the first rapper to widailyrapfacts.com175322.2K",1,2.2K,17,532,,,2,404
pulitzer,12:55 am · 14 Apr 2020,Erik Anderson@awards_watch,Can you win a Pulitzer for chyrons?143114,1,114,1,43,,,0,41
pulitzer,12:18 am · 14 Apr 2020,chris evans@notcapnamerica,"Omg @PaulaReidCBS is a fucking legend.  Give her a Peabody, a Pulitzer, something please.2:046.9M viewsFrom Josh Marshall1033481.6K",1,1.6K,103,348,,@PaulaReidCBS,0,131
pulitzer,11:39 pm · 13 Apr 2020,MarieBrennan@MarieB6860,"Is there a Pulitzer for chyron writers?  If not, there should be!Quote TweetJon Cooper @joncoopertweets · 13 AprIt’s too bad more White House reporters don’t have the balls of this chyron writer.23250660",0,660,23,250,,,0,203
pulitzer,7:59 pm · 13 Apr 2020,Team Joe (Text JOE to 30330)@TeamJoe,"On the newest episode of @JoeBiden’s podcast, Here’s the Deal, he’s joined by Pulitzer Prize–winning author Jon Meacham for a discussion on what presidential leadership should look like in times of crisis. 

 Listen now: https://joe.link/2VpOGQv0:471.1K views564150",1,150,5,64,,@JoeBiden,1,265
pulitzer,5:07 pm · 13 Apr 2020,Heidi Stevens@HeidiStevens13,"Today is my 22-year anniversary with @chicagotribune. When I walked into the newsroom my new coworkers were standing around drinking champagne because Paul Salopek had just won a Pulitzer. I had no idea what the next two decades had in store, but I'm grateful for every minute.3510669",0,669,35,10,,@chicagotribune,0,284
pulitzer,2:50 pm · 13 Apr 2020,The face toucher@JonIsAwesomest,Replying to @benytWhy did they give the story to political reporters instead of the Pulitzer prize winning investigative reporters who broke the Weinstein story?27127,0,127,2,7,,@benyt,0,166
pulitzer,2:30 pm · 13 Apr 2020,Joe Biden@JoeBiden,"For this episode of Here’s the Deal, Pulitzer Prize-winning author Jon Meacham joined me to discuss presidential leadership and what it should look like in times of crisis.

You can listen to the full episode at https://JoeBiden.com/Heres-The-Deal or wherever you get your podcasts.0:43164.9K views6902.2K7.2K",1,7.2K,690,2.2K,,,1,309
pulitzer,2:26 pm · 13 Apr 2020,MS Depart. of Archives & History@MDAH_Official,"Eudora Welty was born on April 13, 1909. For 76 years, the Pulitzer Prize-winning author lived and wrote in her Jackson home. Today, Welty’s home is a National Historic Landmark. The Eudora Welty House & Garden is one of the most intact literary house museums in the country.11952",1,52,1,19,,,0,280
pulitzer,2:18 pm · 13 Apr 2020,Linda Gibson@lgibson12397,"despite the forecast
live like it's spring

lilly pulitzer
#myphoto #photo #photography #nature #NaturePhotography #Spring #COVID19 #NHS #StayAtHome #StaySafe #stayhealthy #SaveLives #mentalhealth #Wellbeing #selfcare #mondaythoughts #MondayMotivaton62164",0,64,6,21,"#myphoto,#photo,#photography,#nature,#NaturePhotography,#Spring,#COVID19,#NHS,#StayAtHome,#StaySafe,#stayhealthy,#SaveLives,#mentalhealth,#Wellbeing,#selfcare,#mondaythoughts,#MondayMotivaton",,0,255
pulitzer,2:00 pm · 13 Apr 2020,Kev R@kwr66,"And yet you condemn us to eternal Tory rule through your backing of the Union, where Labour has a much chance of winning again as you do getting the Pulitzer Prize.Quote TweetKenny Farquharson@KennyFarq · 13 AprAm trying not to overreact to things at the moment, but I cannot hold back a seething anger that Tory ministers are only now suddenly aware of the toll in death, illness, abuse, mental instability and thwarted lives of economic austerity.21929",0,29,2,19,,,0,454
pulitzer,1:36 pm · 13 Apr 2020,Ben White@morningmoneyben,"""When this is all over I think we will have to ask the question of, what it is about the U.S. economy that makes it so unstable when it gets hit?"" 

-- Liaquat Ahamed, author of ""The Lords of Finance,"" Pulitzer winning book on the Great Depression.Blank checks, taboos and bazookas: Inside the global battle to prevent another depressionOfficials in the world’s leading economies are quickly rewriting old playbooks and trying to imagine new ones to fight a synchronized global downturn.politico.com31527",1,27,3,15,,,2,504
pulitzer,12:18 pm · 13 Apr 2020,Covfefe Jones- King Of Shade FBR @King_Of_Shade,"Is Trump to blame for Coronavirus?  The NY Times blockbuster reporting provides receipts on EVERY SINGLE WARNING by EVERY ADVISOR that Trump willfully ignored, allowing COVID-19 to progress unmitigated causing thousands of needless deaths.
Pulitzer-levelHe Could Have Seen What Was Coming: Behind Trump’s Failure on the VirusAn examination reveals the president was warned about the potential for a pandemic but that internal divisions, lack of planning and his faith in his own instincts led to a halting response.nytimes.com31632",0,32,3,16,,,2,531
pulitzer,1:51 am · 10 Apr 2020,WikiLeaks@wikileaks,"LIVE ONLINE EVENT: One year since arrest of #JulianAssange on US extradition warrant 

April 11th 

12pm PST / 3pm EST / 8pm BST / 9pm CET

With: @DanielEllsberg (Pentagon Papers) / @marjoriecohn and Pulitzer-prize winning journalist @ChrisLynnHedges / Moderated by @aaronjmate15373548",1,548,15,373,#JulianAssange,"@DanielEllsberg,@marjoriecohn,@ChrisLynnHedges,@aaronjmate",0,285
pulitzer,12:59 am · 10 Apr 2020,Zach Bloxham@zblox,"No, this is not the inane babblings of a twitter account w/ 12 followers. This is commentary published by a Pulitzer Prize winning newspaper mad that [checks notes] a church had a church conference and talked about church doctrine and wants people to keep living church doctrine.419236",1,236,41,9,,,0,285
pulitzer,12:58 am · 10 Apr 2020,Deep State Radio@deepstateradio,"The Administration is lying & suppressing data. And the potential for a horrific second wave later in the year is growing. We discuss how we get to the truth w/ @ChrisMurphyCT, Pulitzer Prize-winner @Laurie_Garrett & @rgoodlaw of @just_security. Tune In!‎Deep State Radio: The Fog of Pandemic: If the Virus Doesn't Get You, the Misinformation, Inequal...‎Show Deep State Radio, Ep The Fog of Pandemic: If the Virus Doesn't Get You, the Misinformation, Inequality or Lessons Unlearned Will - Apr 9, 2020podcasts.apple.com1317",1,17,,13,,"@ChrisMurphyCT,@Laurie_Garrett,@rgoodlaw,@just_security",2,524
pulitzer,6:30 pm · 9 Apr 2020,Marker by Medium@MRKR,"This includes:

• couture big shots like Prada and Chanel

• mall brands such as Gap and Zara

• niche designers Johnny Was, American Giant, and Lilly Pulitzer

• tiny indie brands like Youphoria Festivalwear and Lesley Evers

• DIY vendors on EtsyThe Real Reason Every Fashion Company Is Now Making Face MasksThere’s a business case for why Gap, Zara, Louis Vuitton, Dior, and Chanel are all racing to crank out masksmarker.medium.com772248",1,248,7,72,,,2,441
pulitzer,6:10 pm · 9 Apr 2020,Robert Phipps@TruthOuter,"Hey, @JoeBiden, this, from a Pulitzer-Prize winning cartoonist for the Atlanta Journal-Constitution. Use it bigly! Caps, bumperstickers, banners, ads, everywhere. (Great work, Mike.)Quote Tweetmike luckovich@mluckovichajc · 8 AprLooks like this will be the official yard sign of 2020. I drew this a month ago.Show this thread44396",0,96,4,43,,@JoeBiden,0,330
