Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length
4 Years of FAN,"2:13 PM · Apr 13, 2020",Tiruchengode Õnline Ťhalapathy Fans Čľub™@TGode_VijayFans,"Fan Made Deaigns  of #4YearsOfATBBTheri 
4 Years of The COP TheriOne of best Commercial + Social message movie..!!  Thalapathy's acting  Still  remembering interval block goosebumps..!! 

#Master @actorvijay

| @GuRuThalaiva | @VijayFansTrends |14486",0,86,1,44,"#4YearsOfATBBTheri,#Master","@actorvijay,@GuRuThalaiva,@VijayFansTrends",0,250
4 Years of FAN,"4:36 PM · Apr 19, 2020",Sneha Sharma@SnehaSh91584258,"@iTIGERSHROFF -- My 4 years old nephew is big fan of yours, madly watch your movies everytime, and repeat your songs and stunts in his own way, and wait for your movies, you are his role model, After watching Baaghi 2, he has decided at the age of 4 that he wants to be a soldier.35",0,5,,3,,@iTIGERSHROFF,0,282
4 Years of FAN,"2:04 PM · Apr 17, 2020",Coach Falc @Lauren_DeFalco,"Tune in tonight Pirate fans! No matter what happens, we should all be so proud of @ShadeenS and how well she’s represented @SHUAthletics in these past 4 years! #HALLin Quote TweetSeton Hall WBB@SHUWBB · Apr 17Don't miss the #WNBADraft TONIGHT on @ESPN at 7:00 p.m.

Best of luck and fingers crossed to our very own @ShadeenS!!  She's earned it!!

#HALLin @WNBA 1:104.6K views2722",1,22,2,7,#HALLin,"@ShadeenS,@SHUAthletics",0,379
4 Years of FAN,"6:34 PM · Apr 15, 2020",Jihan Khan@JihaneKhan,"Oh yeah, 4 years of #Fan Star Vs Fan. An Ultimate Revenge! This movie very close to my heart! Love u @iamsrk 1",0,1,,,#Fan,@iamsrk,0,110
4 Years of FAN,"3:12 PM · Apr 15, 2020",Gary Myers@GaryMyersNY,"This has been a tough few years for Giants fans, but let's put things in perspective.
Going back to the Giants first Super Bowl victory in 1986, here's the list of SB titles won in the last 34 seasons:
6: Patriots 
4: Giants 
3: Cowboys, 49ers, Broncos
2: 4 teams
1: 7 teams30112637",0,637,30,112,,,0,282
4 Years of FAN,"8:29 PM · Apr 13, 2020",FOX Sports: NFL@NFLonFOX,"Get excited, @Panthers fans.

You have 4-more years with one of the most exciting players to watch in the league 0:4978.1K viewsFrom FOX Sports: NFL2871564",1,564,28,71,,@Panthers,0,155
4 Years of FAN,"7:23 AM · Apr 13, 2020",Shan Lathurshan@ShanLathurshan,"Spl Fan Design 4 Years Of #Theri
#4YearsOfBlockbusterTHERI 

Design @Skyriswan
#Master #Thalapathyvijay
@ramk8060261184",0,184,2,61,"#Theri,#4YearsOfBlockbusterTHERI,#Master,#Thalapathyvijay","@Skyriswan,@ramk8060",0,119
4 Years of FAN,"3:35 PM · Apr 11, 2020",suruchi@fentystin,"Justin really said changes wasn't for everyone, it was for Hailey and his fans as a gift bc we were waiting for 4 years. Jb6 gonna pull of NUMBERS.9224942",0,942,9,224,,,0,154
4 Years of FAN,"12:56 AM · Apr 11, 2020",Roosa@Wes_fan,"When you think of governmental problems:
1. Schumer in office for 38 years
2. Pelosi in office for 32 years
3. M. Waters in office for 28 years
4.Biden in office for 44 years 
5.Bernie in office for 34 Years
& they blame all of America’s problems on Pres. Trump in his 3-years1061.1K1.6K",0,1.6K,106,1.1K,,,0,287
4 Years of FAN,"7:04 PM · Apr 3, 2020",⁰²kings₁₂₇ ↺@leemarkanada,"maybe 4 years ago u didn’t imagine you’d become this big, debutting 4 times and having millions of fans around the world and yet u still remained humble and true to urself that’s what success is and ur only going up from here #4YearsWithMarkLee0:41119.7K viewsFrom maya ↺77021.1K",1,1.1K,7,702,#4YearsWithMarkLee,,0,279
4 Years of FAN,"11:09 PM · Apr 2, 2020","With the Will Digimon Forums, News, Podcast@WithTheWill","It's April 3rd in Japan and it's been 4 years since Wada Kouji passed.
Digimon fans remember him well for his music & the way it made everyone feel & how much it influenced Digimon as a whole, to say nothing of the many fans who listened & still listen, to it.11242511",1,511,11,242,,,0,268
4 Years of FAN,"11:55 PM · Mar 30, 2020",Liam Foudy@foudshow,"London, it’s hard for me to say that this has come to an end. These were undoubtedly the best 4 years of my life! I want to thank my coaches, trainers, billet family and the fans for everything you guys have done for me. Thank you London! #knightforever1963712",1,712,19,63,#knightforever,,0,260
4 Years of FAN,"5:16 PM · Mar 30, 2020",Alonzo Bodden@AlonzoBodden,When I say we’re lookin at 4 more years of trump I’m damn sure not a trump fan I just look at the ridiculous power of his cult followers He’s doing the worst job possible and his approval ratings go up WTF????  They’ll believe anything3920241,0,241,39,20,,,0,242
4 Years of FAN,"3:20 PM · Mar 30, 2020",Suz@_suzino,WINNER looking back is making me reminisce... I became a fan in the fall of 2015 and started a twitter account to translate in January of 2016. I don't think I would have imagined back then that I'd still be here translating 4+ years later...35189642,0,642,35,189,,,0,250
4 Years of FAN,"6:32 PM · Mar 24, 2020",Game Informer@gameinformer,FromSoftware released the genre-defining Bloodborne five years ago today for the PlayStation 4. Were you a fan of Hidetaka Miyazaki's H.P. Lovecraft-inspired spin on the Dark Souls template?872911.9K,1,1.9K,87,291,,,0,199
4 Years of FAN,"9:47 PM · Mar 23, 2020",Taylor Swift News@TSwiftNZ,"“...and put me, my family, and fans through hell for 4 years)... swipe up to see what really matters. The World Health Organization and Feeding America are some of the organizations I’ve been donating to. If you have the ability to, please join me in donating.” — Taylor (2/2)82621.8K",0,1.8K,8,262,,,0,284
4 Years of FAN,"4:34 PM · Mar 21, 2020",joy@hokagevicerylle,"In 4 years and 10 months of being your fan, I’ve seen you for 13 times, and these 6 pictures are my living proof on how you made me happy everything I saw you. Personal or not, thank you for making me smile everyday, mama @anakarylle 

EVERYDAY MAY K KA
#HappyBirthdayKARYLLE1030",0,30,,10,#HappyBirthdayKARYLLE,@anakarylle,0,279
4 Years of FAN,"2:03 PM · Mar 20, 2020",Chris Cuthbert@CCtsn,A couple weeks ago I spotted a limo driver in the airport holding a sign for Robert Orr. The fan in me was tempted to hang around just catch a glimpse of #4. In awe of the man for over 50 years. Happy 72nd birthday!2531531,1,531,25,31,,,0,222
4 Years of FAN,"9:44 AM · Mar 20, 2020",Adam Hibbert@adhib,"I've never been a fan of identity politics, but it's really only been in the last 3-4 years that I've come to see it in all its glorious authoritarian potential, and it's time to say ""stop"". It isn't liberating or progressive, it's a cult of power and control. (2)363670",0,670,3,63,,,0,270
4 Years of FAN,"5:18 PM · Mar 19, 2020",Junior Tiger Shroff@team_tiger_s,"Hey @iTIGERSHROFF Shroff 
He is 4 years old and huge fan of you 
On YouTube he only watch your videos 
Lots of love and hugs from him to you0:03305 views42376",1,76,4,23,,@iTIGERSHROFF,0,158
4 Years of FAN,"2:48 AM · Mar 19, 2020",Women’s Hoopz@WomensHoopz,Still can’t believe the season is over.. Just want to say thank you to EVERY senior in the country for giving basketball fans an amazing 4 years! You all played amazing and it’s been a privilege to watch you all grow as players. Keep your heads up! We’re proud of you!  #ncaaW641335,0,335,6,41,#ncaaW,,0,282
4 Years of FAN,"11:53 PM · Mar 18, 2020",Justin Lavey@Justinlavey7,"Man it’s hard to fight back tears watching this...such an amazing 4 years at UofL with some incredible teammates! The memories I have made will be some of the best of my life! Thank you so much to all involved and most importantly thanks to the greatest fan base in the country!Quote TweetLouisville Baseball@LouisvilleBSB · Mar 18These four have given their all for The Ville.

@notthefakeSVP // #SeniorNight
#L1C41:2549.3K views1030415",1,415,10,30,,,0,437
4 Years of FAN,"11:01 PM · Mar 18, 2020",Ag4Culture | Fan |@Ag4Culture,"4 years ago today, Ariana released “Be Alright” as the first promotional single for her third studio album “Dangerous Woman”.

The track peaked at #3 on itunes within the first 24 hours of its release and is a fan favorite!1087",1,87,,10,,,0,227
4 Years of FAN,"2:30 PM · Mar 11, 2020",David Gottesman@dgotte75,"Replying to @shaunking and @JoeBidenI get your support & passion for Sanders. I've been a fan for years, but I don't think dividing Dems or making Biden look less viable is helping. This will definitely give us 4 more years of Trump.10213201",0,201,102,13,,"@shaunking,@JoeBiden",0,241
4 Years of FAN,"2:44 PM · Mar 10, 2020",Ben Carlson@awealthofcs,"Me as a boring adult:

-would rather stay home than go out
-hate going to events w/lots of ppl
-handshakes at meetings are awkward 47% of the time
-have worked remotely for the past 4+ years
-never been a fan of small talk

not sure I would even notice a quarantine if it happens3734753",0,753,37,34,,,0,286
4 Years of FAN,"12:46 AM · Mar 9, 2020",Trevor Hayes@hayesiethayes,It’s official.  @Hayesneesee and I have watched @hayesie24 and @PARaidersHockey play in every #WHL rink. 4 years and 1000’s of kms. Beautiful landscapes and fantastic rinks.   Each with its own character. Awesome host fans in every rink always wanting to chat.99199,1,199,9,9,#WHL,"@Hayesneesee,@hayesie24,@PARaidersHockey",0,265
4 Years of FAN,"9:35 AM · Mar 7, 2020",St.Anthony@Stephen4_2,"Scott Sinclair. Wherever he goes in future he will carry the best wishes of every Celtic fan. Gave us some amount of memories in only 4 years. @Scotty_Sinclair 

Beautiful, magical as the song goes.1113376",1,376,11,13,,@Scotty_Sinclair,0,205
4 Years of FAN,"12:35 AM · Mar 7, 2020",Tommy Luce@tluce_,Last game in Mackey tomorrow. Hard to believe 4 years has already gone by! Can’t wait to get out there one more time at home in front of all our great fans341502.1K,0,2.1K,34,150,,,0,164
4 Years of FAN,"6:01 PM · Mar 6, 2020",Cryptozoic@Cryptozoic,"Follow and retweet for a chance to win Outlander Season 4 Promo Cards P1, P2, and P3!  Open to U.S. or Canadian residents, +18 years of age or older. 2 Winners will be selected 3/12. Enter on our Facebook as well!
Check out our Outlander Fans First Blog: http://bit.ly/FansFirstOutlander…17162132",0,132,17,162,,,1,296
4 Years of FAN,"5:12 PM · Mar 5, 2020",MOODI@kindofcrazy,"Replying to @KirstenS and @dragsmgi’m sorry but what they meant is that we’re really tired of selena’s lack of interest in this era. an era that we waited for 4 years and now she just dropped an album and literally disappeared, doesn’t interact with her fans, we don’t even see her anymore and many things...530278",0,278,5,30,,"@KirstenS,@dragsmg",0,314
4 Years of FAN,"3:36 PM · Mar 5, 2020",JM@RandomMommyPh,"It's been 4 years when she first became a fan of @mainedcm , but only saw her from afar  Her wish is to meet you soon  #MaineMendoza12225314",0,314,12,225,#MaineMendoza,@mainedcm,0,140
4 Years of FAN,"5:48 AM · Mar 5, 2020",Mrswanda@MrsWandaT,"Been a fan of @hitroubleboy 4 years! Met him literally by arguing with him in Haiti  & after squashing it, we became friends. Knowing everything he’s been through, it lit up my  to see how happy he was to be in the U.S for the 1st time. Now go  these cities up bro!!Quote TweetLunionsuite @LunionSuite · Mar 4#Exclusive Welcome To South Florida @hitroubleboy! Rapper Trouble Boy just landed in in Fort-Lauderdale. This it the rapper’s very first trip to the U.S. Our founder @MrsWandaT was there to greet the rapper at the airport! 0:124.6K views5565",1,65,5,5,,@hitroubleboy,0,550
4 Years of FAN,"12:41 PM · Feb 29, 2020",Dick Bremer@dbremer_pxp,"It's no secret that I'm not a big fan of February. It follows, then, that I'm not a fan of giving it an extra day every 4 years. If we need to tack on a day to a month, why not June? It's a much more fun month. Besides, if not for February 29th, today would be my birthday.378476",0,476,37,8,,,0,279
4 Years of FAN,"4:18 AM · Feb 29, 2020",Ashok Bishnoi@bishnoiaji,"4 Years of Trailer launch event of FAN. The event in which Fans were allowed inside @yrf  for the first time. And that happened just because of @iamsrk's love for his fans. 
No star can love his fans in the way SRK does. 

Notice the line: 29th Feb is very very special date.. :)0:432K views456269",1,269,4,56,,"@yrf,@iamsrk",0,297
4 Years of FAN,"3:40 PM · Feb 28, 2020",SRK IS LIFE @shaharyarkhan61,"4 Years Of FAN Trailer 
29 Feb 2016 

#ShahRukhKhan 
Film nahi Emotion hai Hamara #FAN1:08118 views912",1,12,,9,"#ShahRukhKhan,#FAN",,0,102
4 Years of FAN,"10:06 PM · Feb 26, 2020",Cindy⁷@btsfanmomma,Replying to @InStyle and @BTS_twtThis mom of 52 has been a fan for 4 years. And it's not so unusual. There are lots of adult fans!1570,0,70,1,5,,"@InStyle,@BTS_twt",0,134
4 Years of FAN,"1:43 PM · Feb 25, 2020",ᴊᴀᴅᴇˣ¹ #RESTING@taeyohan13,"Hello guys I want to tell you the story of my fan account, this was previously my public account and it was locked for 4-5 years so I created another one. This became my fan account of X1 and I didn't expect that I'll be active since Jan.6, 2020 because of the d*

@x1official101123107",0,107,1,23,,@x1official101,0,285
4 Years of FAN,"11:22 PM · Feb 23, 2020",Nick Kershner@OpTicMaNiaC,"can’t believe he’s gone from carrying me 4 years ago in 2v2 wagers for $1 and me costing him $100s to now being in the grand finals of a tournament tweeting this  I’m officially just a fan boy of the team #FearTheDeepQuote TweetCesar@CesarSkyz · Feb 23I’m so nasty holy fuck, GGs Chicago finished the reverse sweep 25257",0,257,2,5,#FearTheDeep,,0,320
4 Years of FAN,"9:23 PM · Feb 20, 2020",Saj Sadiq@Saj_PakPassion,"Dawid Malan ""Pakistan fans have been starved of top-level cricket for the past 10 years. To have this tournament which has been so fantastic over the past 4 years, played fully here - I feel the fans deserve it"" #PSLV181928",0,928,1,81,#PSLV,,0,223
4 Years of FAN,"6:09 PM · Feb 20, 2020",Carlos A. Garcia@CAGdigital,4 years ago I discovered @brightpodcast and became an instant fan. Caleb was the first piece of TBS fan art I made. So it’s only fitting I bring it full circle. So excited for this fall.221167,1,167,2,21,,@brightpodcast,0,192
4 Years of FAN,"1:21 PM · Feb 20, 2020",A@ACGR8911,"#Pompey, who have sold out essentially every league game since being relegated 3 out of 4 seasons and in League 2 for 4 years, bought the club with our own money otherwise we’d of liquidated are now being taught (by a Man Utd fan) about glory hunting. 

Twitters a weird place.Quote TweetStephen Howson @MrStephenHowson · Feb 20You’ve had attendances in the 2,000s this season, think you’re gonna take 60,000 for a final and have the cheek to mock any one else... 

Laughable. 

If you’re right or wrong. It’s laughable. And I bet you call premier league fans glory hunters don’t ya? https://twitter.com/james_pfc/status/1230249474641080326…924270",0,270,9,24,#Pompey,,0,647
4 Years of FAN,"1:45 AM · Feb 20, 2020",Natalia@Natalia79894069,"#JohnnyDepp has always been an extremely humble man, a man that values and is grateful for his fans and their support, especially over the past nearly 4 years. This is just one of many times, in his 35 plus year career that he has publicly thanked his fans and supporters....Quote TweetMadDepphead@deppsvideos · Feb 6“Thanks for sticking with me through everything. I love you. Thank you, Deppheads”  #JohnnyDepp
#JusticeForJohnnyDepp0:0636.9K views1798497",1,497,17,98,#JohnnyDepp,,0,456
4 Years of FAN,"8:26 AM · Feb 16, 2020",Jagatjit@iamJagatjit45,"Follow karun Twitter pe
Tag karun Facebook pe
Tere quiz mein Google ko beat kar diya... 

On this day 4 years ago 'Jabra Fan Anthem' was released which described the life of every SRKian. 
@iamsrk @yrf2175",0,75,,21,,"@iamsrk,@yrf",0,205
4 Years of FAN,"12:53 AM · Feb 15, 2020",JP Finlay@JPFinlayNBCS,Lost in the salary cap and the 2019 season was how great Josh Norman was to Skins fans. Every day of training camp he would sign every autograph. Every single one. Never seen anything like that. Every day for 4 years.Quote TweetTrey Wiltshire@Hokieskins · Feb 14Replying to @J_No24 and @JPFinlayNBCSAppreciate you Josh. My little man will be sad to see you go. Thanks for giving him this memory. Good luck with everything you do. https://twitter.com/Hokieskins/status/892520071511146496…751141.2K,0,1.2K,75,114,,,0,496
4 Years of FAN,"8:50 PM · Feb 14, 2020",Ultimate@Ultimate,"ULT has been part of the CoD community for 4+ years, and now the journey continues w/ @CodLeague!  Working with your favorite teams, we will bring elevated and unique apparel options to serve the passion of the fans.

Shop the Tilt/Shift Collection: http://ultesports.com51.9K views0:00 / 0:362895550",1,550,28,95,,@CodLeague,1,300
4 Years of FAN,"3:31 PM · Feb 13, 2020",Sulliphotoz@Sulliphotoz,"Replying to @AOCAOC, im a fan, but seriously, if he can beat trump then let him be. Unless u want another 4 years of hell?  U need to pick a side and stick with it, address this stuff once hes in office, for now, lets focus on getting rid of trump. PLEASE.16816200",0,200,168,16,,@AOC,0,264
4 Years of FAN,"2:30 PM · Feb 12, 2020",hs3~lena@Cherry_Hiigh,"Replying to @songsaboutiyouHarry instead of twitting false promises for 4 years, he Does stuff as the Artist he is. As a fan I’ll rather consume his 2 albums, movies, 2 worldwide tours than a tweet. Anyone who knows H, knows his love for his fans. We don’t need his constant validation from a toxic place2477",0,77,,24,,@songsaboutiyou,0,308
4 Years of FAN,"8:02 AM · Feb 10, 2020",Emily VanDerWerff@tvoti,"2010s Best Picture winners, ranked:

1. Parasite
2. Moonlight
3. 12 Years a Slave
4. Spotlight
5. The Shape of Water
(I quite love all of the above)
6. The King’s Speech
7. Argo
(Whatever to the above)
8. The Artist
9. Green Book
10. Birdman
(Not a fan to the above!)2119406",0,406,21,19,,,0,274
4 Years of FAN,"5:34 AM · Feb 10, 2020",mjjj (๑˃̵ᴗ˂̵)@flyinseo,I’m not a Korean but I’m soooooo proud that Parasite sweep 4 awards in #Oscar  They are making history  Glory to the WIFI!!! Glory to the SUBTITLES!!! I feel like my years of being fan of watching Korean Movies/Dramas a getting recognize too #Parasite3:38847.1K viewsFrom Good Morning America13289,1,89,1,32,"#Oscar,#Parasite",,0,297
4 Years of FAN,"3:06 PM · Feb 8, 2020",Wendy @wendearlulu,"Not Kpop related but...

I've been wanting to see #Pentatonix since 2015 when I became a fan. But my dream to see them and hear them live only happened after 4 years of being a fan. GOSH! THEY'RE AMAZING!212",0,12,2,,#Pentatonix,,0,207
4 Years of FAN,"7:52 PM · Feb 7, 2020",Aaron Breitman@aaron_breitman,It's hysterical having a portion of the fan base panic & complain about Rutgers basketball as two more national writers project them as a 7 seed in NCAA's. That's five new projections all the same. 4 years ago yesterday RU lost to Nebraska by 24 and had a KenPom ranking of 278.119165,0,165,11,9,,,0,284
4 Years of FAN,"10:35 PM · Feb 6, 2020",Ed.C.Sutton@EdCSutton,"This building has been my passion project for the past two years. We completely renovated this 12,000 sq ft beauty and created 4 apartments & 5 commercial spaces. 

Always been a fan of old school mixed use, high density. What's old is new again 42268",0,68,4,22,,,0,251
4 Years of FAN,"10:31 PM · Jan 31, 2020",IGN@IGN,IGN's own Miranda and Khalilah celebrate 20 years of The Sims! They discuss if Sims 4 needs a major update and what they believe Sims fans would want in a sequel to this legendary franchise. http://bit.ly/2UgZ91I1945326,1,326,19,45,,,1,219
4 Years of FAN,"4:22 PM · Jan 31, 2020",gmannVOLS@gmannVOLS,"To the nat media who have quietly slunk away the past 4 years after promoting a disgusting narrative & mocking Vol fans: UT is 90-46 with 3 NCAAT wins since this tweet and bringing in a top 5 2020 recruiting class. Cuonzo is 75-56 with 0 NCAAT wins, on the verge of being fired.Quote TweetPat Forde@ByPatForde · Feb 1, 2016To Tennessee trolls who pop up every time Cuonzo Martin loses a game at Cal: your record is 26-27 since he left. And you just lost to TCU.1682766",0,766,16,82,,,0,468
4 Years of FAN,"9:11 AM · Jan 31, 2020",Philip Ercolano@ErcolanoPhilip,"Fans @BristolCity might not know just how much @LeeJohnsonCoach has developed @Brownhill10 over the past 4 years as a person & player. 

Huge credit to the man that was honest with and supportive of Josh’s desire to play in The Premier League. 
#ClassAct
#PushingTheLimitsQuote TweetBBC Bristol sport@bbcbristolsport · Jan 31“I felt like I was selling my son”

City head coach Lee Johnson talks to @bbcrb about the departure of captain Josh Brownhill to Premier League side Burnley.16.3K views0:00 / 1:30627225",1,225,6,27,"#ClassAct,#PushingTheLimits","@BristolCity,@LeeJohnsonCoach,@Brownhill10",0,510
4 Years of FAN,"3:28 AM · Jan 31, 2020",아리-ℓ@LittleAriel13,"Music director of 'How Are U Bread':
'Suho was the one who requested to record it again first. 
The drama was filmed 4 years ago. Suho himself said 'I can't make my fans listen to a song from 4 years ago'. Even though he was busy with his musical,121.4K2.6K",0,2.6K,12,1.4K,,,0,257
4 Years of FAN,"10:15 PM · Jan 30, 2020",Michael Mealor@Michael_Mealor,"Here’s to everyone’s blood, sweat and tears who have made this show stand the test of time! Thank you fans! 4 more years! Proud day! @YandR_CBS #YR38621K",1,1K,38,62,#YR,@YandR_CBS,0,153
4 Years of FAN,"12:25 AM · Jan 30, 2020",Lunch Club@LunchClub,"Here’s the grand plan:

1. Start new youtube group
2. Do lots of hard drugs
3. Make diss tracks on each other
4. Move to LA, get group house
5. Inevitably separate under mutual terms that no fan has a full grasp on
6. Come back 3 years later in a rush of nostalgia
7. Profit25896824K",0,24K,258,968,,,0,283
4 Years of FAN,"8:45 AM · Jan 28, 2020",The United Link @TheUnitedLink,"As a fan base, irrespective of who is our manager in the next 3-4 years, we will have to endure these difficult times. 

The club structure is an absolute mess.1115194",0,194,11,15,,,0,167
4 Years of FAN,"9:37 PM · Jan 27, 2020",Louis Updates ◟̽◞̽@KingLWTPromo,"Since some orders from Louis’ official site are being delivered to fans early, we do request that no one leaks the album. Fans (and of course, Louis himself) have waited nearly 4 years for this album to be released, we can wait 4 more days. 

Thank you everyone :)4249862",0,862,4,249,,,0,271
4 Years of FAN,"8:23 PM · Jan 27, 2020",David Walker@djwskyblu,"I’m a massive fan of Pep - who wouldn’t be as a City fan - but I wonder if the Nou Camp was full for every La Liga and Copa Del Rey game during his 4 years in charge of Barcelona? If not, did he comment in a critical fashion? @GuillemBalague can you help?Pep Guardiola wanted more Man City fans at FA Cup win over FulhamPep Guardiola questions why more Manchester City fans did not turn up for his side's 4-0 win over Fulham in the FA Cup fourth round.bbc.co.uk13323",1,23,13,3,,@GuillemBalague,2,466
4 Years of FAN,"8:58 PM · Jan 19, 2020",Nijigasaki Perfect Fans Paradise@niji_fans_para,"Youhei Kisara, former producer for μ's & current producer for Emitsun & Prima Porta, 19th Jan

Thank you for all of your hard work over the past 2 days of the Love Live! FEST! It was just like a dream come true, as if I had time-traveled back to 4 years ago.Quote Tweetキサラ（Stray Cats）@StrayCatsKisara · Jan 19ラブライブ！フェス2日間お疲れ様でした！約4年前にタイムスリップしたかのような夢のような時間でした。あの頃とかわらぬ仲間の皆さんにも再集結していただきました。
写真は2日目の本番直後のμ's。現地リハ後恒例のみんなへのマイクメッセージも2日間やりました！
#lovelive #μsicforever128113",0,113,1,28,,,0,465
4 Years of FAN,"9:37 PM · Jan 18, 2020",susi@susi00,her fans are her biggest haters. they complained for 4 years now they complain again. it's a shame that they are like this and ruin things for her and the fans who enjoy stanning her. she is excited and proud of the album and it's her biggest commercially and critically so farQuote TweetK.@melanin_maven · Jan 18Not some fans wanting her to give up on the era already.. it’s been 1 week.2880,0,80,,28,,,0,392
4 Years of FAN,"6:53 AM · Jan 18, 2020",nat ;)@icedmilktaes,"hi im new to twitter but i’ve been a fan of bts for 4 years,, i hope to make many moots!! so rt and like if you love:

• taehyung
• jimin
• namjoon
• seokjin
• yoongi
• jhope
• jungkook

i’ll follow back if u follow<31.2K views0:00 / 0:59From 60s of Bangtan fancams21633",1,33,2,16,,,0,270
4 Years of FAN,"4:48 AM · Jan 18, 2020",william wood@WillieWids,4 Years ago today Hibs signed this young man. He gave every Hibs fan a lifetime of memories. He’ll be forever welcome at the Leith San Siro 2291,0,91,2,2,,,0,144
4 Years of FAN,"6:11 PM · Jan 16, 2020",Megan Schobert@meganschobert,Can’t thank Browns fans enough for making us feel so loved in Cleveland these past 4 years! I keep getting questions about our registry etc.  If you’re one of those generous peopleQuote TweetG K@Goiko74 · Jan 16Replying to @meganschobertI love that we were able to come together to celebrate a player (and his family) that we love! Since you are graciously declining the requests for more gift ideas.. If I may make a suggestion and maybe recommend a children's charity people can donate in honor of Baby Scho?57173,0,173,5,7,,,0,515
4 Years of FAN,"9:58 AM · Jan 16, 2020",JiriProchazkaBJP@jiri_bjp,"@ufc is signed, its for me a next step on my way and because of that Im releasing lightheavyweight  title in @rizin_pr.  Im very grateful for last 4 years in Japan, for that i feel like a represent of all this fans and style of mindset,  Thankyou. 
#BRIGHT //\\2432160",1,160,24,32,#BRIGHT,"@ufc,@rizin_pr",0,268
4 Years of FAN,"9:04 AM · Jan 16, 2020",Zonkey@Zonkey_3,I think it’s time to find a new pl team to be a fan of EG just ain’t cutting it anymore. after 4 years of being a fan. I think it’s about time to make da switch. #SSG224,0,4,2,2,#SSG,,0,169
4 Years of FAN,"12:09 PM · Jan 15, 2020",Uncle Salty@UncleSaltyJr1,"I’m from Massachusetts, i’ve never been a big fan of Warren. But you know God damned right i’m fucking voting for her if she’s nominated. Have you fools not seen enough in the last 4 years?? I WILL VOTE FOR WHOEVER IS NOMINATED!!! #NeverWarren1220143",0,143,12,20,#NeverWarren,,0,250
4 Years of FAN,"1:31 AM · Jan 14, 2020",Blink VII@BlinkVII,Kinda crazy having the owner of FaZe say he's my biggest fan  In all seriousness I'm super grateful for what Apex and the rest of FaZe Clan has done for me over the past 4 years. I plan on keeping my promise that I made this year. There's much work to be done. #FaZeUp 2:1045.6K views3964982,1,982,39,64,#FaZeUp,,0,291
4 Years of FAN,"4:31 AM · Jan 8, 2020",Jon@beastcoaster91,"Replying to @RiddleSean @FredoDooley and 2 others2016, 17, 18, 19... that’s 4 years.  We were scared of the incompetence during his campaign and his delusional fan base before he was elected in late 16 so that’s 4 years.116327",0,327,11,6,,"@RiddleSean,@FredoDooley",0,226
4 Years of FAN,"10:43 PM · Jan 7, 2020",Lampard Cultist@MadMontana,"I love Abramovich so fucking much..

1. He was advised to by Tottenham but bought Chelsea instead 
2. People been saying he’s gonna leave for 15 years, he’s still here 
3. He’s won us the fucking lot 
4. He’s oil money still boils the piss of every fucking rival fan317195",0,195,3,17,,,0,272
4 Years of FAN,"6:12 PM · Jan 7, 2020",Dutch Schultz@Dutch1968,"Replying to @judybattistaI get the purpose behind the Rooney Rule but as a Jets fan fresh off 4 years of minority Todd Bowles (and one year of white Adam Gase), I'd just like to get a good competent head coach, white, black, latino, asian I don't care.52135",0,135,5,2,,@judybattista,0,257
4 Years of FAN,"2:48 AM · Jan 6, 2020",Slava Malamud@SlavaMalamud,"At one point the score of both games was 3-3, adding to the confusion. So, while many fans saw the actual game end 4-3 in Canada's favor, many others saw a 5-3 win for Russia, never realizing they were watching something that happened nine years ago...753388",0,388,7,53,,,0,258
4 Years of FAN,"8:31 PM · Jan 4, 2020",𝘭𝘺𝘥@lydsirabella,"Replying to @TrixieCosmeticsI'm 18, I'm a queer artist and I draw, do drag and lots of makeup looks. I've been a devoted fan for 4 years and I'm a good person so pick me, mom! Also I designed your merch so you know you can trust me!555",0,55,,5,,@TrixieCosmetics,0,235
4 Years of FAN,"10:51 PM · Dec 31, 2019",rօժყ @rodyrody850,My beautiful inside and out Stan @jacksonxkrec  happy New year j Thank you for an amazing now 4 years of me being a fan of u and still for how sweet nice and so loyal and a truly one of a kind heart of gold and you still the same I know you wish you a great year I love u425,0,25,,4,,@jacksonxkrec,0,274
4 Years of FAN,"8:26 PM · Dec 31, 2019",Stark@StarkJeweIs,"Star wars fans like ""I can excuse up to 4 years of racism towards an actor over a movie but I cut the line when you start making fun of my favorite fictional relationship""211.8K8.5K",0,8.5K,21,1.8K,,,0,181
4 Years of FAN,"7:08 PM · Dec 31, 2019",give Rise 3 seasons or we fight@unicornmantis,"reylos for like the past 4 years: center rey's entire arc on redeeming kylo, sexualize rey's fear and hatred towards kylo in TFA, harassed women who werent a fan of toxic relationships
john boyega: lol rey and finn are gonna fuck
reylos:11691.1K",1,1.1K,1,169,,,0,245
4 Years of FAN,"4:39 PM · Dec 31, 2019",yuzupon! @misterhanyu,"I became a fan 4 years into the decade and now at the end of it, I know I'll be a fan for life. Thank you for everything, and I hope 2020 is the year you wish it to be, that it brings you happiness and good health, that it treats you with the same kindness you give to the world♡1472",0,72,,14,,,0,283
4 Years of FAN,"3:58 AM · Dec 31, 2019",Jarrett Payton@paytonsun,"After 4 1/2 years, over 1,000 shows, and hundreds of guests, tonight was the final @CLTVSportsFeed show. I’m so proud of what we created together as a team. Thank you all for your support over the years and thank you to the fans for watching. #Love 1212398",0,398,12,12,#Love,@CLTVSportsFeed,0,256
